0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2147483648,8.000000,229.111181,127.498782,3.141648,-0.000006963261108
2,Value,Occurrences,Fraction
3,0,8386822,0.003905
3,1,8392371,0.003908
3,2,8388984,0.003906
3,3,8388807,0.003906
3,4,8387810,0.003906
3,5,8383808,0.003904
3,6,8395025,0.003909
3,7,8394742,0.003909
3,8,8385377,0.003905
3,9,8388231,0.003906
3,10,8387781,0.003906
3,11,8392258,0.003908
3,12,8388294,0.003906
3,13,8390039,0.003907
3,14,8389894,0.003907
3,15,8388489,0.003906
3,16,8390233,0.003907
3,17,8390809,0.003907
3,18,8389346,0.003907
3,19,8382651,0.003903
3,20,8388320,0.003906
3,21,8390631,0.003907
3,22,8389035,0.003906
3,23,8384991,0.003905
3,24,8390794,0.003907
3,25,8388199,0.003906
3,26,8386751,0.003905
3,27,8390385,0.003907
3,28,8388552,0.003906
3,29,8385939,0.003905
3,30,8389265,0.003907
3,31,8385740,0.003905
3,32,8389936,0.003907
3,33,8388505,0.003906
3,34,8389943,0.003907
3,35,8392427,0.003908
3,36,8384851,0.003905
3,37,8389766,0.003907
3,38,8387863,0.003906
3,39,8385395,0.003905
3,40,8386836,0.003905
3,41,8388890,0.003906
3,42,8391904,0.003908
3,43,8386125,0.003905
3,44,8382564,0.003903
3,45,8387761,0.003906
3,46,8389033,0.003906
3,47,8389004,0.003906
3,48,8393694,0.003909
3,49,8388574,0.003906
3,50,8385308,0.003905
3,51,8386438,0.003905
3,52,8393490,0.003909
3,53,8391438,0.003908
3,54,8391790,0.003908
3,55,8392074,0.003908
3,56,8392682,0.003908
3,57,8386127,0.003905
3,58,8387982,0.003906
3,59,8385469,0.003905
3,60,8394500,0.003909
3,61,8385086,0.003905
3,62,8391104,0.003907
3,63,8390105,0.003907
3,64,8388920,0.003906
3,65,8389498,0.003907
3,66,8391789,0.003908
3,67,8387962,0.003906
3,68,8384241,0.003904
3,69,8387839,0.003906
3,70,8390498,0.003907
3,71,8389526,0.003907
3,72,8385726,0.003905
3,73,8390430,0.003907
3,74,8396517,0.003910
3,75,8388736,0.003906
3,76,8388028,0.003906
3,77,8391056,0.003907
3,78,8388812,0.003906
3,79,8388585,0.003906
3,80,8387646,0.003906
3,81,8388859,0.003906
3,82,8389615,0.003907
3,83,8389578,0.003907
3,84,8388157,0.003906
3,85,8388230,0.003906
3,86,8392360,0.003908
3,87,8391746,0.003908
3,88,8388101,0.003906
3,89,8389829,0.003907
3,90,8393529,0.003909
3,91,8386612,0.003905
3,92,8387180,0.003906
3,93,8391746,0.003908
3,94,8389131,0.003906
3,95,8388273,0.003906
3,96,8386689,0.003905
3,97,8390849,0.003907
3,98,8388281,0.003906
3,99,8387198,0.003906
3,100,8384326,0.003904
3,101,8384274,0.003904
3,102,8385912,0.003905
3,103,8385054,0.003905
3,104,8386890,0.003905
3,105,8387491,0.003906
3,106,8386859,0.003905
3,107,8398629,0.003911
3,108,8386823,0.003905
3,109,8391598,0.003908
3,110,8393582,0.003909
3,111,8389619,0.003907
3,112,8384637,0.003904
3,113,8381726,0.003903
3,114,8388515,0.003906
3,115,8385447,0.003905
3,116,8390176,0.003907
3,117,8388365,0.003906
3,118,8395600,0.003910
3,119,8384113,0.003904
3,120,8389096,0.003906
3,121,8386759,0.003905
3,122,8387037,0.003906
3,123,8387891,0.003906
3,124,8385352,0.003905
3,125,8387575,0.003906
3,126,8393074,0.003908
3,127,8386332,0.003905
3,128,8386184,0.003905
3,129,8385664,0.003905
3,130,8385253,0.003905
3,131,8389583,0.003907
3,132,8387730,0.003906
3,133,8385162,0.003905
3,134,8389995,0.003907
3,135,8392576,0.003908
3,136,8390887,0.003907
3,137,8390768,0.003907
3,138,8392049,0.003908
3,139,8386264,0.003905
3,140,8388781,0.003906
3,141,8389070,0.003906
3,142,8391656,0.003908
3,143,8386868,0.003905
3,144,8386246,0.003905
3,145,8387967,0.003906
3,146,8382961,0.003904
3,147,8387272,0.003906
3,148,8386818,0.003905
3,149,8386027,0.003905
3,150,8386948,0.003905
3,151,8387616,0.003906
3,152,8385362,0.003905
3,153,8390521,0.003907
3,154,8388387,0.003906
3,155,8388676,0.003906
3,156,8385493,0.003905
3,157,8386668,0.003905
3,158,8394230,0.003909
3,159,8384798,0.003904
3,160,8388244,0.003906
3,161,8391523,0.003908
3,162,8386613,0.003905
3,163,8390507,0.003907
3,164,8388198,0.003906
3,165,8390983,0.003907
3,166,8388738,0.003906
3,167,8389153,0.003907
3,168,8387502,0.003906
3,169,8389045,0.003906
3,170,8388423,0.003906
3,171,8390481,0.003907
3,172,8391916,0.003908
3,173,8387177,0.003906
3,174,8390836,0.003907
3,175,8388419,0.003906
3,176,8384185,0.003904
3,177,8385455,0.003905
3,178,8390343,0.003907
3,179,8390182,0.003907
3,180,8387490,0.003906
3,181,8386820,0.003905
3,182,8387482,0.003906
3,183,8390038,0.003907
3,184,8388394,0.003906
3,185,8387703,0.003906
3,186,8391834,0.003908
3,187,8389151,0.003907
3,188,8392392,0.003908
3,189,8390338,0.003907
3,190,8388235,0.003906
3,191,8387688,0.003906
3,192,8388727,0.003906
3,193,8385954,0.003905
3,194,8384445,0.003904
3,195,8389497,0.003907
3,196,8388379,0.003906
3,197,8391931,0.003908
3,198,8386175,0.003905
3,199,8385733,0.003905
3,200,8393436,0.003908
3,201,8385663,0.003905
3,202,8390988,0.003907
3,203,8389574,0.003907
3,204,8387953,0.003906
3,205,8386706,0.003905
3,206,8390468,0.003907
3,207,8386596,0.003905
3,208,8384681,0.003904
3,209,8392669,0.003908
3,210,8389708,0.003907
3,211,8387857,0.003906
3,212,8387060,0.003906
3,213,8389845,0.003907
3,214,8389028,0.003906
3,215,8383633,0.003904
3,216,8388149,0.003906
3,217,8387946,0.003906
3,218,8391361,0.003908
3,219,8389065,0.003906
3,220,8386253,0.003905
3,221,8387424,0.003906
3,222,8387438,0.003906
3,223,8386786,0.003905
3,224,8389910,0.003907
3,225,8383912,0.003904
3,226,8389048,0.003906
3,227,8384590,0.003904
3,228,8392662,0.003908
3,229,8389104,0.003906
3,230,8381954,0.003903
3,231,8391479,0.003908
3,232,8394903,0.003909
3,233,8389203,0.003907
3,234,8389124,0.003906
3,235,8387781,0.003906
3,236,8388918,0.003906
3,237,8386104,0.003905
3,238,8391750,0.003908
3,239,8391976,0.003908
3,240,8385951,0.003905
3,241,8392694,0.003908
3,242,8390883,0.003907
3,243,8390068,0.003907
3,244,8391357,0.003908
3,245,8389512,0.003907
3,246,8385449,0.003905
3,247,8386612,0.003905
3,248,8387764,0.003906
3,249,8388695,0.003906
3,250,8389688,0.003907
3,251,8387829,0.003906
3,252,8386309,0.003905
3,253,8385027,0.003905
3,254,8394161,0.003909
3,255,8386574,0.003905
