0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
1,1575000000,8,251.769227,127.499604,3.141524,1.140430728E-06,0.0452594414
2,Value,Occurrences,Fraction,,,,
3,0,6156973,0.003909,,,,
3,1,6157331,0.003909,,,,
3,2,6151971,0.003906,,,,
3,3,6151701,0.003906,,,,
3,4,6153421,0.003907,,,,
3,5,6153280,0.003907,,,,
3,6,6150938,0.003905,,,,
3,7,6154668,0.003908,,,,
3,8,6154912,0.003908,,,,
3,9,6149663,0.003905,,,,
3,10,6154839,0.003908,,,,
3,11,6155818,0.003908,,,,
3,12,6149180,0.003904,,,,
3,13,6156283,0.003909,,,,
3,14,6152477,0.003906,,,,
3,15,6148176,0.003904,,,,
3,16,6150691,0.003905,,,,
3,17,6150674,0.003905,,,,
3,18,6150821,0.003905,,,,
3,19,6152082,0.003906,,,,
3,20,6154034,0.003907,,,,
3,21,6149658,0.003905,,,,
3,22,6150775,0.003905,,,,
3,23,6150579,0.003905,,,,
3,24,6150433,0.003905,,,,
3,25,6151533,0.003906,,,,
3,26,6156462,0.003909,,,,
3,27,6151043,0.003905,,,,
3,28,6150996,0.003905,,,,
3,29,6148778,0.003904,,,,
3,30,6154044,0.003907,,,,
3,31,6150175,0.003905,,,,
3,32,6153116,0.003907,,,,
3,33,6150728,0.003905,,,,
3,34,6151997,0.003906,,,,
3,35,6155852,0.003908,,,,
3,36,6146329,0.003902,,,,
3,37,6151357,0.003906,,,,
3,38,6147069,0.003903,,,,
3,39,6152291,0.003906,,,,
3,40,6146075,0.003902,,,,
3,41,6152506,0.003906,,,,
3,42,6155727,0.003908,,,,
3,43,6150924,0.003905,,,,
3,44,6152252,0.003906,,,,
3,45,6148615,0.003904,,,,
3,46,6154346,0.003908,,,,
3,47,6152837,0.003907,,,,
3,48,6151113,0.003905,,,,
3,49,6150368,0.003905,,,,
3,50,6154744,0.003908,,,,
3,51,6152659,0.003906,,,,
3,52,6151862,0.003906,,,,
3,53,6150701,0.003905,,,,
3,54,6151697,0.003906,,,,
3,55,6156398,0.003909,,,,
3,56,6151133,0.003905,,,,
3,57,6152977,0.003907,,,,
3,58,6152425,0.003906,,,,
3,59,6150846,0.003905,,,,
3,60,6152840,0.003907,,,,
3,61,6149597,0.003905,,,,
3,62,6155148,0.003908,,,,
3,63,6153919,0.003907,,,,
3,64,6157703,0.00391,,,,
3,65,6152841,0.003907,,,,
3,66,6152861,0.003907,,,,
3,67,6149230,0.003904,,,,
3,68,6150215,0.003905,,,,
3,69,6151266,0.003906,,,,
3,70,6152815,0.003907,,,,
3,71,6155314,0.003908,,,,
3,72,6155402,0.003908,,,,
3,73,6150232,0.003905,,,,
3,74,6143917,0.003901,,,,
3,75,6154476,0.003908,,,,
3,76,6154427,0.003908,,,,
3,77,6153039,0.003907,,,,
3,78,6153828,0.003907,,,,
3,79,6154604,0.003908,,,,
3,80,6155232,0.003908,,,,
3,81,6150883,0.003905,,,,
3,82,6151696,0.003906,,,,
3,83,6155677,0.003908,,,,
3,84,6149152,0.003904,,,,
3,85,6148556,0.003904,,,,
3,86,6147665,0.003903,,,,
3,87,6153312,0.003907,,,,
3,88,6152666,0.003906,,,,
3,89,6156125,0.003909,,,,
3,90,6151880,0.003906,,,,
3,91,6149376,0.003904,,,,
3,92,6152205,0.003906,,,,
3,93,6155288,0.003908,,,,
3,94,6152221,0.003906,,,,
3,95,6152025,0.003906,,,,
3,96,6154878,0.003908,,,,
3,97,6153207,0.003907,,,,
3,98,6151352,0.003906,,,,
3,99,6151131,0.003905,,,,
3,100,6152880,0.003907,,,,
3,101,6151848,0.003906,,,,
3,102,6154337,0.003908,,,,
3,103,6152415,0.003906,,,,
3,104,6151415,0.003906,,,,
3,105,6149663,0.003905,,,,
3,106,6149304,0.003904,,,,
3,107,6151155,0.003905,,,,
3,108,6152070,0.003906,,,,
3,109,6152155,0.003906,,,,
3,110,6150771,0.003905,,,,
3,111,6153364,0.003907,,,,
3,112,6153415,0.003907,,,,
3,113,6155890,0.003909,,,,
3,114,6150090,0.003905,,,,
3,115,6154575,0.003908,,,,
3,116,6155011,0.003908,,,,
3,117,6151317,0.003906,,,,
3,118,6156431,0.003909,,,,
3,119,6152474,0.003906,,,,
3,120,6151921,0.003906,,,,
3,121,6155105,0.003908,,,,
3,122,6157055,0.003909,,,,
3,123,6151069,0.003905,,,,
3,124,6153676,0.003907,,,,
3,125,6151737,0.003906,,,,
3,126,6150248,0.003905,,,,
3,127,6153220,0.003907,,,,
3,128,6156181,0.003909,,,,
3,129,6157344,0.003909,,,,
3,130,6153473,0.003907,,,,
3,131,6152219,0.003906,,,,
3,132,6158792,0.00391,,,,
3,133,6150836,0.003905,,,,
3,134,6155663,0.003908,,,,
3,135,6155355,0.003908,,,,
3,136,6154849,0.003908,,,,
3,137,6153321,0.003907,,,,
3,138,6148179,0.003904,,,,
3,139,6157826,0.00391,,,,
3,140,6152545,0.003906,,,,
3,141,6147177,0.003903,,,,
3,142,6152391,0.003906,,,,
3,143,6151629,0.003906,,,,
3,144,6148156,0.003904,,,,
3,145,6149684,0.003905,,,,
3,146,6147519,0.003903,,,,
3,147,6156850,0.003909,,,,
3,148,6153284,0.003907,,,,
3,149,6149599,0.003905,,,,
3,150,6154195,0.003907,,,,
3,151,6150580,0.003905,,,,
3,152,6152583,0.003906,,,,
3,153,6150128,0.003905,,,,
3,154,6151374,0.003906,,,,
3,155,6150289,0.003905,,,,
3,156,6154020,0.003907,,,,
3,157,6152750,0.003907,,,,
3,158,6151053,0.003905,,,,
3,159,6150802,0.003905,,,,
3,160,6149843,0.003905,,,,
3,161,6154074,0.003907,,,,
3,162,6155509,0.003908,,,,
3,163,6154352,0.003908,,,,
3,164,6154972,0.003908,,,,
3,165,6155388,0.003908,,,,
3,166,6152823,0.003907,,,,
3,167,6153822,0.003907,,,,
3,168,6156762,0.003909,,,,
3,169,6152949,0.003907,,,,
3,170,6153856,0.003907,,,,
3,171,6150235,0.003905,,,,
3,172,6154025,0.003907,,,,
3,173,6158144,0.00391,,,,
3,174,6151706,0.003906,,,,
3,175,6155105,0.003908,,,,
3,176,6152631,0.003906,,,,
3,177,6152285,0.003906,,,,
3,178,6148918,0.003904,,,,
3,179,6153809,0.003907,,,,
3,180,6155029,0.003908,,,,
3,181,6150165,0.003905,,,,
3,182,6153766,0.003907,,,,
3,183,6149787,0.003905,,,,
3,184,6153433,0.003907,,,,
3,185,6148140,0.003904,,,,
3,186,6153248,0.003907,,,,
3,187,6151957,0.003906,,,,
3,188,6153892,0.003907,,,,
3,189,6154658,0.003908,,,,
3,190,6150712,0.003905,,,,
3,191,6149145,0.003904,,,,
3,192,6150021,0.003905,,,,
3,193,6150723,0.003905,,,,
3,194,6151447,0.003906,,,,
3,195,6148880,0.003904,,,,
3,196,6155540,0.003908,,,,
3,197,6149654,0.003905,,,,
3,198,6150187,0.003905,,,,
3,199,6149790,0.003905,,,,
3,200,6148938,0.003904,,,,
3,201,6155040,0.003908,,,,
3,202,6155967,0.003909,,,,
3,203,6152852,0.003907,,,,
3,204,6150610,0.003905,,,,
3,205,6155028,0.003908,,,,
3,206,6154310,0.003907,,,,
3,207,6150061,0.003905,,,,
3,208,6152972,0.003907,,,,
3,209,6151704,0.003906,,,,
3,210,6152348,0.003906,,,,
3,211,6153445,0.003907,,,,
3,212,6150451,0.003905,,,,
3,213,6154187,0.003907,,,,
3,214,6151616,0.003906,,,,
3,215,6151245,0.003906,,,,
3,216,6153169,0.003907,,,,
3,217,6152510,0.003906,,,,
3,218,6151222,0.003906,,,,
3,219,6150222,0.003905,,,,
3,220,6149922,0.003905,,,,
3,221,6153907,0.003907,,,,
3,222,6149719,0.003905,,,,
3,223,6155909,0.003909,,,,
3,224,6154290,0.003907,,,,
3,225,6152706,0.003906,,,,
3,226,6150024,0.003905,,,,
3,227,6155275,0.003908,,,,
3,228,6148236,0.003904,,,,
3,229,6156091,0.003909,,,,
3,230,6151853,0.003906,,,,
3,231,6148994,0.003904,,,,
3,232,6151656,0.003906,,,,
3,233,6152310,0.003906,,,,
3,234,6153884,0.003907,,,,
3,235,6152401,0.003906,,,,
3,236,6153546,0.003907,,,,
3,237,6149527,0.003904,,,,
3,238,6149801,0.003905,,,,
3,239,6153774,0.003907,,,,
3,240,6150935,0.003905,,,,
3,241,6152971,0.003907,,,,
3,242,6153171,0.003907,,,,
3,243,6151645,0.003906,,,,
3,244,6152749,0.003907,,,,
3,245,6151091,0.003905,,,,
3,246,6148101,0.003904,,,,
3,247,6149693,0.003905,,,,
3,248,6148729,0.003904,,,,
3,249,6152493,0.003906,,,,
3,250,6150197,0.003905,,,,
3,251,6154266,0.003907,,,,
3,252,6153151,0.003907,,,,
3,253,6153760,0.003907,,,,
3,254,6154943,0.003908,,,,
3,255,6152190,0.003906,,,,
