0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
1,2100000000,8,553.770905,127.488895,3.141695,1.4088571314E-05,0.6456194446
2,Value,Occurrences,Fraction,,,,
3,0,8209326,0.003909,,,,
3,1,8208014,0.003909,,,,
3,2,8209738,0.003909,,,,
3,3,8208456,0.003909,,,,
3,4,8209462,0.003909,,,,
3,5,8211624,0.00391,,,,
3,6,8209651,0.003909,,,,
3,7,8208233,0.003909,,,,
3,8,8209131,0.003909,,,,
3,9,8207630,0.003908,,,,
3,10,8205937,0.003908,,,,
3,11,8203361,0.003906,,,,
3,12,8209932,0.003909,,,,
3,13,8207922,0.003909,,,,
3,14,8205093,0.003907,,,,
3,15,8207212,0.003908,,,,
3,16,8208380,0.003909,,,,
3,17,8207049,0.003908,,,,
3,18,8206369,0.003908,,,,
3,19,8210062,0.00391,,,,
3,20,8205337,0.003907,,,,
3,21,8200280,0.003905,,,,
3,22,8205933,0.003908,,,,
3,23,8197533,0.003904,,,,
3,24,8209004,0.003909,,,,
3,25,8204034,0.003907,,,,
3,26,8207767,0.003908,,,,
3,27,8206408,0.003908,,,,
3,28,8205277,0.003907,,,,
3,29,8206212,0.003908,,,,
3,30,8211155,0.00391,,,,
3,31,8203606,0.003906,,,,
3,32,8209885,0.003909,,,,
3,33,8208009,0.003909,,,,
3,34,8204202,0.003907,,,,
3,35,8205396,0.003907,,,,
3,36,8210924,0.00391,,,,
3,37,8198170,0.003904,,,,
3,38,8205355,0.003907,,,,
3,39,8202865,0.003906,,,,
3,40,8204814,0.003907,,,,
3,41,8201350,0.003905,,,,
3,42,8200546,0.003905,,,,
3,43,8199995,0.003905,,,,
3,44,8203365,0.003906,,,,
3,45,8200015,0.003905,,,,
3,46,8204311,0.003907,,,,
3,47,8202575,0.003906,,,,
3,48,8209691,0.003909,,,,
3,49,8204528,0.003907,,,,
3,50,8200690,0.003905,,,,
3,51,8204296,0.003907,,,,
3,52,8208364,0.003909,,,,
3,53,8200182,0.003905,,,,
3,54,8202331,0.003906,,,,
3,55,8202820,0.003906,,,,
3,56,8202145,0.003906,,,,
3,57,8206822,0.003908,,,,
3,58,8198867,0.003904,,,,
3,59,8199485,0.003905,,,,
3,60,8206597,0.003908,,,,
3,61,8206302,0.003908,,,,
3,62,8204473,0.003907,,,,
3,63,8207353,0.003908,,,,
3,64,8210561,0.00391,,,,
3,65,8204921,0.003907,,,,
3,66,8205050,0.003907,,,,
3,67,8204185,0.003907,,,,
3,68,8207256,0.003908,,,,
3,69,8203040,0.003906,,,,
3,70,8202437,0.003906,,,,
3,71,8202925,0.003906,,,,
3,72,8202399,0.003906,,,,
3,73,8204994,0.003907,,,,
3,74,8207159,0.003908,,,,
3,75,8198485,0.003904,,,,
3,76,8201680,0.003906,,,,
3,77,8201743,0.003906,,,,
3,78,8197885,0.003904,,,,
3,79,8200357,0.003905,,,,
3,80,8205120,0.003907,,,,
3,81,8202810,0.003906,,,,
3,82,8199574,0.003905,,,,
3,83,8201947,0.003906,,,,
3,84,8202382,0.003906,,,,
3,85,8197093,0.003903,,,,
3,86,8198963,0.003904,,,,
3,87,8194008,0.003902,,,,
3,88,8198754,0.003904,,,,
3,89,8201862,0.003906,,,,
3,90,8196032,0.003903,,,,
3,91,8205230,0.003907,,,,
3,92,8200806,0.003905,,,,
3,93,8192510,0.003901,,,,
3,94,8199710,0.003905,,,,
3,95,8201540,0.003905,,,,
3,96,8209309,0.003909,,,,
3,97,8207617,0.003908,,,,
3,98,8200487,0.003905,,,,
3,99,8200585,0.003905,,,,
3,100,8207502,0.003908,,,,
3,101,8202658,0.003906,,,,
3,102,8206294,0.003908,,,,
3,103,8203341,0.003906,,,,
3,104,8205565,0.003907,,,,
3,105,8198857,0.003904,,,,
3,106,8197526,0.003904,,,,
3,107,8199564,0.003905,,,,
3,108,8199551,0.003905,,,,
3,109,8199310,0.003904,,,,
3,110,8199052,0.003904,,,,
3,111,8201146,0.003905,,,,
3,112,8208805,0.003909,,,,
3,113,8206485,0.003908,,,,
3,114,8199854,0.003905,,,,
3,115,8202204,0.003906,,,,
3,116,8205148,0.003907,,,,
3,117,8199749,0.003905,,,,
3,118,8206103,0.003908,,,,
3,119,8203660,0.003907,,,,
3,120,8200174,0.003905,,,,
3,121,8201684,0.003906,,,,
3,122,8204480,0.003907,,,,
3,123,8200482,0.003905,,,,
3,124,8208710,0.003909,,,,
3,125,8197689,0.003904,,,,
3,126,8201958,0.003906,,,,
3,127,8202316,0.003906,,,,
3,128,8209207,0.003909,,,,
3,129,8209638,0.003909,,,,
3,130,8203578,0.003906,,,,
3,131,8204989,0.003907,,,,
3,132,8208490,0.003909,,,,
3,133,8205758,0.003908,,,,
3,134,8208322,0.003909,,,,
3,135,8202949,0.003906,,,,
3,136,8209733,0.003909,,,,
3,137,8208097,0.003909,,,,
3,138,8205896,0.003908,,,,
3,139,8202427,0.003906,,,,
3,140,8204881,0.003907,,,,
3,141,8203505,0.003906,,,,
3,142,8207434,0.003908,,,,
3,143,8202872,0.003906,,,,
3,144,8209575,0.003909,,,,
3,145,8206307,0.003908,,,,
3,146,8199781,0.003905,,,,
3,147,8200938,0.003905,,,,
3,148,8202388,0.003906,,,,
3,149,8200830,0.003905,,,,
3,150,8196273,0.003903,,,,
3,151,8197160,0.003903,,,,
3,152,8207569,0.003908,,,,
3,153,8205591,0.003907,,,,
3,154,8198579,0.003904,,,,
3,155,8199888,0.003905,,,,
3,156,8197337,0.003903,,,,
3,157,8198520,0.003904,,,,
3,158,8198317,0.003904,,,,
3,159,8205326,0.003907,,,,
3,160,8204014,0.003907,,,,
3,161,8209402,0.003909,,,,
3,162,8196010,0.003903,,,,
3,163,8205198,0.003907,,,,
3,164,8201211,0.003905,,,,
3,165,8201151,0.003905,,,,
3,166,8203588,0.003906,,,,
3,167,8204066,0.003907,,,,
3,168,8204452,0.003907,,,,
3,169,8194527,0.003902,,,,
3,170,8192320,0.003901,,,,
3,171,8197528,0.003904,,,,
3,172,8198738,0.003904,,,,
3,173,8193855,0.003902,,,,
3,174,8201124,0.003905,,,,
3,175,8200411,0.003905,,,,
3,176,8209047,0.003909,,,,
3,177,8200854,0.003905,,,,
3,178,8203962,0.003907,,,,
3,179,8198682,0.003904,,,,
3,180,8200886,0.003905,,,,
3,181,8197594,0.003904,,,,
3,182,8197391,0.003904,,,,
3,183,8203345,0.003906,,,,
3,184,8208559,0.003909,,,,
3,185,8193176,0.003902,,,,
3,186,8195506,0.003903,,,,
