0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,1572864000,8.000000,233.393978,127.502116,3.141599,0.000019025464810
2,Value,Occurrences,Fraction
3,0,6141292,0.003905
3,1,6144005,0.003906
3,2,6144214,0.003906
3,3,6144546,0.003907
3,4,6143571,0.003906
3,5,6145150,0.003907
3,6,6142243,0.003905
3,7,6143580,0.003906
3,8,6147285,0.003908
3,9,6149019,0.003909
3,10,6148009,0.003909
3,11,6141649,0.003905
3,12,6144069,0.003906
3,13,6145489,0.003907
3,14,6142038,0.003905
3,15,6142771,0.003905
3,16,6138803,0.003903
3,17,6151008,0.003911
3,18,6141924,0.003905
3,19,6146912,0.003908
3,20,6143962,0.003906
3,21,6143940,0.003906
3,22,6141688,0.003905
3,23,6144506,0.003907
3,24,6141929,0.003905
3,25,6142293,0.003905
3,26,6141911,0.003905
3,27,6143126,0.003906
3,28,6144625,0.003907
3,29,6143803,0.003906
3,30,6149586,0.003910
3,31,6142883,0.003906
3,32,6141021,0.003904
3,33,6146854,0.003908
3,34,6144594,0.003907
3,35,6147105,0.003908
3,36,6144235,0.003906
3,37,6145657,0.003907
3,38,6142896,0.003906
3,39,6141976,0.003905
3,40,6144112,0.003906
3,41,6144418,0.003907
3,42,6144644,0.003907
3,43,6143858,0.003906
3,44,6146718,0.003908
3,45,6146686,0.003908
3,46,6146382,0.003908
3,47,6143806,0.003906
3,48,6146065,0.003908
3,49,6148038,0.003909
3,50,6143868,0.003906
3,51,6142409,0.003905
3,52,6140426,0.003904
3,53,6142310,0.003905
3,54,6147174,0.003908
3,55,6143363,0.003906
3,56,6144593,0.003907
3,57,6142907,0.003906
3,58,6142228,0.003905
3,59,6141972,0.003905
3,60,6143516,0.003906
3,61,6143622,0.003906
3,62,6147284,0.003908
3,63,6139490,0.003903
3,64,6141508,0.003905
3,65,6145688,0.003907
3,66,6145892,0.003907
3,67,6142225,0.003905
3,68,6139904,0.003904
3,69,6145859,0.003907
3,70,6143366,0.003906
3,71,6142169,0.003905
3,72,6146353,0.003908
3,73,6144046,0.003906
3,74,6140205,0.003904
3,75,6143056,0.003906
3,76,6141390,0.003905
3,77,6146309,0.003908
3,78,6140121,0.003904
3,79,6141584,0.003905
3,80,6144097,0.003906
3,81,6148543,0.003909
3,82,6140497,0.003904
3,83,6144579,0.003907
3,84,6144711,0.003907
3,85,6143052,0.003906
3,86,6140312,0.003904
3,87,6140558,0.003904
3,88,6142745,0.003905
3,89,6143133,0.003906
3,90,6142378,0.003905
3,91,6142023,0.003905
3,92,6144213,0.003906
3,93,6143315,0.003906
3,94,6148206,0.003909
3,95,6140558,0.003904
3,96,6143013,0.003906
3,97,6145261,0.003907
3,98,6147554,0.003909
3,99,6143212,0.003906
3,100,6140388,0.003904
3,101,6140763,0.003904
3,102,6144281,0.003906
3,103,6142424,0.003905
3,104,6146060,0.003908
3,105,6147115,0.003908
3,106,6143909,0.003906
3,107,6142544,0.003905
3,108,6143623,0.003906
3,109,6144003,0.003906
3,110,6144518,0.003907
3,111,6145451,0.003907
3,112,6142858,0.003906
3,113,6142758,0.003905
3,114,6141527,0.003905
3,115,6145317,0.003907
3,116,6146991,0.003908
3,117,6141246,0.003904
3,118,6145956,0.003907
3,119,6145159,0.003907
3,120,6141345,0.003905
3,121,6142923,0.003906
3,122,6144058,0.003906
3,123,6143401,0.003906
3,124,6146976,0.003908
3,125,6146469,0.003908
3,126,6140540,0.003904
3,127,6149239,0.003910
3,128,6142563,0.003905
3,129,6145820,0.003907
3,130,6139699,0.003904
3,131,6140592,0.003904
3,132,6145215,0.003907
3,133,6144131,0.003906
3,134,6144215,0.003906
3,135,6144546,0.003907
3,136,6145736,0.003907
3,137,6142521,0.003905
3,138,6142643,0.003905
3,139,6143446,0.003906
3,140,6146275,0.003908
3,141,6137696,0.003902
3,142,6145929,0.003907
3,143,6140454,0.003904
3,144,6140853,0.003904
3,145,6146276,0.003908
3,146,6142693,0.003905
3,147,6138558,0.003903
3,148,6142210,0.003905
3,149,6150131,0.003910
3,150,6143878,0.003906
3,151,6143329,0.003906
3,152,6141625,0.003905
3,153,6143208,0.003906
3,154,6147413,0.003908
3,155,6140246,0.003904
3,156,6143384,0.003906
3,157,6144611,0.003907
3,158,6144393,0.003906
3,159,6142649,0.003905
3,160,6144772,0.003907
3,161,6142553,0.003905
3,162,6141568,0.003905
3,163,6142839,0.003906
3,164,6146656,0.003908
3,165,6140847,0.003904
3,166,6147521,0.003908
3,167,6144760,0.003907
3,168,6140723,0.003904
3,169,6141165,0.003904
3,170,6144484,0.003907
3,171,6148660,0.003909
3,172,6144590,0.003907
3,173,6143421,0.003906
3,174,6144778,0.003907
3,175,6145214,0.003907
3,176,6141476,0.003905
3,177,6143997,0.003906
3,178,6142195,0.003905
3,179,6145113,0.003907
3,180,6140775,0.003904
3,181,6145981,0.003908
3,182,6146959,0.003908
3,183,6144273,0.003906
3,184,6146885,0.003908
3,185,6141085,0.003904
3,186,6142178,0.003905
3,187,6141810,0.003905
3,188,6143115,0.003906
3,189,6143207,0.003906
3,190,6146425,0.003908
3,191,6146779,0.003908
3,192,6144519,0.003907
3,193,6142291,0.003905
3,194,6148256,0.003909
3,195,6145167,0.003907
3,196,6146565,0.003908
3,197,6138254,0.003903
3,198,6143593,0.003906
3,199,6141440,0.003905
3,200,6142453,0.003905
3,201,6148742,0.003909
3,202,6148542,0.003909
3,203,6145092,0.003907
3,204,6142883,0.003906
3,205,6146129,0.003908
3,206,6145567,0.003907
3,207,6145166,0.003907
3,208,6142839,0.003906
3,209,6145657,0.003907
3,210,6144694,0.003907
3,211,6148369,0.003909
3,212,6144428,0.003907
3,213,6146484,0.003908
3,214,6146690,0.003908
3,215,6144310,0.003906
3,216,6141075,0.003904
3,217,6143948,0.003906
3,218,6140972,0.003904
3,219,6145951,0.003907
3,220,6145257,0.003907
3,221,6142864,0.003906
3,222,6142574,0.003905
3,223,6143132,0.003906
3,224,6141158,0.003904
3,225,6144172,0.003906
3,226,6142535,0.003905
3,227,6143870,0.003906
3,228,6145862,0.003907
3,229,6146565,0.003908
