0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
1,1575000000,8,230.385801,127.499442,3.141623,6.574883672E-06,0.2609326063
2,Value,Occurrences,Fraction,,,,
3,0,6148202,0.003904,,,,
3,1,6151147,0.003905,,,,
3,2,6151705,0.003906,,,,
3,3,6150836,0.003905,,,,
3,4,6151662,0.003906,,,,
3,5,6152768,0.003907,,,,
3,6,6152619,0.003906,,,,
3,7,6154865,0.003908,,,,
3,8,6152977,0.003907,,,,
3,9,6153012,0.003907,,,,
3,10,6151511,0.003906,,,,
3,11,6152528,0.003906,,,,
3,12,6150432,0.003905,,,,
3,13,6151935,0.003906,,,,
3,14,6150729,0.003905,,,,
3,15,6154742,0.003908,,,,
3,16,6148329,0.003904,,,,
3,17,6152205,0.003906,,,,
3,18,6157262,0.003909,,,,
3,19,6150091,0.003905,,,,
3,20,6148284,0.003904,,,,
3,21,6152736,0.003906,,,,
3,22,6154215,0.003907,,,,
3,23,6155228,0.003908,,,,
3,24,6152895,0.003907,,,,
3,25,6154322,0.003908,,,,
3,26,6152084,0.003906,,,,
3,27,6153046,0.003907,,,,
3,28,6152896,0.003907,,,,
3,29,6153430,0.003907,,,,
3,30,6150447,0.003905,,,,
3,31,6153847,0.003907,,,,
3,32,6153237,0.003907,,,,
3,33,6152205,0.003906,,,,
3,34,6150096,0.003905,,,,
3,35,6153260,0.003907,,,,
3,36,6151878,0.003906,,,,
3,37,6149043,0.003904,,,,
3,38,6159149,0.003911,,,,
3,39,6152653,0.003906,,,,
3,40,6152338,0.003906,,,,
3,41,6153867,0.003907,,,,
3,42,6152516,0.003906,,,,
3,43,6148758,0.003904,,,,
3,44,6153653,0.003907,,,,
3,45,6148860,0.003904,,,,
3,46,6150394,0.003905,,,,
3,47,6150012,0.003905,,,,
3,48,6153819,0.003907,,,,
3,49,6153481,0.003907,,,,
3,50,6150967,0.003905,,,,
3,51,6150924,0.003905,,,,
3,52,6153140,0.003907,,,,
3,53,6154792,0.003908,,,,
3,54,6153337,0.003907,,,,
3,55,6153514,0.003907,,,,
3,56,6152314,0.003906,,,,
3,57,6151795,0.003906,,,,
3,58,6152985,0.003907,,,,
3,59,6152423,0.003906,,,,
3,60,6152915,0.003907,,,,
3,61,6151531,0.003906,,,,
3,62,6150706,0.003905,,,,
3,63,6155527,0.003908,,,,
3,64,6153281,0.003907,,,,
3,65,6153007,0.003907,,,,
3,66,6154974,0.003908,,,,
3,67,6152550,0.003906,,,,
3,68,6151955,0.003906,,,,
3,69,6145451,0.003902,,,,
3,70,6150504,0.003905,,,,
3,71,6149217,0.003904,,,,
3,72,6155238,0.003908,,,,
3,73,6152709,0.003906,,,,
3,74,6153245,0.003907,,,,
3,75,6150061,0.003905,,,,
3,76,6154388,0.003908,,,,
3,77,6150311,0.003905,,,,
3,78,6150539,0.003905,,,,
3,79,6153355,0.003907,,,,
3,80,6151122,0.003905,,,,
3,81,6147941,0.003903,,,,
3,82,6153835,0.003907,,,,
3,83,6150938,0.003905,,,,
3,84,6151441,0.003906,,,,
3,85,6156339,0.003909,,,,
3,86,6149968,0.003905,,,,
3,87,6154326,0.003908,,,,
3,88,6152293,0.003906,,,,
3,89,6150569,0.003905,,,,
3,90,6150424,0.003905,,,,
3,91,6153811,0.003907,,,,
3,92,6153266,0.003907,,,,
3,93,6150122,0.003905,,,,
3,94,6151478,0.003906,,,,
3,95,6150287,0.003905,,,,
3,96,6153259,0.003907,,,,
3,97,6149969,0.003905,,,,
3,98,6154910,0.003908,,,,
3,99,6156422,0.003909,,,,
3,100,6151857,0.003906,,,,
3,101,6151690,0.003906,,,,
3,102,6153380,0.003907,,,,
3,103,6154843,0.003908,,,,
3,104,6156507,0.003909,,,,
3,105,6153154,0.003907,,,,
3,106,6151276,0.003906,,,,
3,107,6156170,0.003909,,,,
3,108,6153046,0.003907,,,,
3,109,6158116,0.00391,,,,
3,110,6151992,0.003906,,,,
3,111,6151182,0.003906,,,,
3,112,6155642,0.003908,,,,
3,113,6153248,0.003907,,,,
3,114,6153050,0.003907,,,,
3,115,6155574,0.003908,,,,
3,116,6153849,0.003907,,,,
3,117,6152810,0.003907,,,,
3,118,6159250,0.003911,,,,
3,119,6152775,0.003907,,,,
3,120,6149618,0.003905,,,,
3,121,6148578,0.003904,,,,
3,122,6150709,0.003905,,,,
3,123,6152291,0.003906,,,,
3,124,6152284,0.003906,,,,
3,125,6152135,0.003906,,,,
3,126,6151561,0.003906,,,,
3,127,6153353,0.003907,,,,
3,128,6152933,0.003907,,,,
3,129,6154238,0.003907,,,,
3,130,6156618,0.003909,,,,
3,131,6148608,0.003904,,,,
3,132,6151256,0.003906,,,,
3,133,6151459,0.003906,,,,
3,134,6148748,0.003904,,,,
3,135,6152932,0.003907,,,,
3,136,6153345,0.003907,,,,
3,137,6150187,0.003905,,,,
3,138,6150711,0.003905,,,,
3,139,6151328,0.003906,,,,
3,140,6152923,0.003907,,,,
3,141,6144975,0.003902,,,,
3,142,6150279,0.003905,,,,
3,143,6151854,0.003906,,,,
3,144,6152532,0.003906,,,,
3,145,6156292,0.003909,,,,
3,146,6152752,0.003907,,,,
3,147,6150027,0.003905,,,,
3,148,6155218,0.003908,,,,
3,149,6155953,0.003909,,,,
3,150,6150671,0.003905,,,,
3,151,6150699,0.003905,,,,
3,152,6148100,0.003904,,,,
3,153,6161039,0.003912,,,,
3,154,6156728,0.003909,,,,
3,155,6152533,0.003906,,,,
3,156,6151732,0.003906,,,,
3,157,6149241,0.003904,,,,
3,158,6146490,0.003903,,,,
3,159,6152529,0.003906,,,,
3,160,6155635,0.003908,,,,
3,161,6154793,0.003908,,,,
3,162,6157325,0.003909,,,,
3,163,6149511,0.003904,,,,
3,164,6155152,0.003908,,,,
3,165,6150435,0.003905,,,,
3,166,6153930,0.003907,,,,
3,167,6150800,0.003905,,,,
3,168,6153468,0.003907,,,,
3,169,6153456,0.003907,,,,
3,170,6157609,0.00391,,,,
3,171,6153324,0.003907,,,,
3,172,6149295,0.003904,,,,
3,173,6155390,0.003908,,,,
3,174,6151446,0.003906,,,,
3,175,6151161,0.003905,,,,
3,176,6153213,0.003907,,,,
3,177,6150099,0.003905,,,,
3,178,6156596,0.003909,,,,
3,179,6155476,0.003908,,,,
3,180,6151709,0.003906,,,,
3,181,6153659,0.003907,,,,
3,182,6149407,0.003904,,,,
3,183,6151251,0.003906,,,,
3,184,6150971,0.003905,,,,
3,185,6151942,0.003906,,,,
3,186,6153167,0.003907,,,,
3,187,6148544,0.003904,,,,
3,188,6153279,0.003907,,,,
3,189,6149509,0.003904,,,,
3,190,6148584,0.003904,,,,
3,191,6151492,0.003906,,,,
3,192,6154244,0.003907,,,,
3,193,6152887,0.003907,,,,
3,194,6150376,0.003905,,,,
3,195,6152133,0.003906,,,,
3,196,6153290,0.003907,,,,
3,197,6155076,0.003908,,,,
3,198,6154423,0.003908,,,,
3,199,6151983,0.003906,,,,
3,200,6152349,0.003906,,,,
3,201,6151133,0.003905,,,,
3,202,6150557,0.003905,,,,
3,203,6155652,0.003908,,,,
3,204,6152075,0.003906,,,,
3,205,6152700,0.003906,,,,
3,206,6152319,0.003906,,,,
3,207,6155985,0.003909,,,,
3,208,6150761,0.003905,,,,
3,209,6153259,0.003907,,,,
3,210,6153055,0.003907,,,,
3,211,6148236,0.003904,,,,
3,212,6148093,0.003904,,,,
3,213,6153077,0.003907,,,,
3,214,6150286,0.003905,,,,
3,215,6151225,0.003906,,,,
3,216,6153115,0.003907,,,,
3,217,6153799,0.003907,,,,
3,218,6152400,0.003906,,,,
3,219,6151260,0.003906,,,,
3,220,6152057,0.003906,,,,
3,221,6154711,0.003908,,,,
3,222,6154495,0.003908,,,,
3,223,6152337,0.003906,,,,
3,224,6151723,0.003906,,,,
3,225,6150127,0.003905,,,,
3,226,6150867,0.003905,,,,
3,227,6153227,0.003907,,,,
3,228,6148037,0.003904,,,,
3,229,6154269,0.003907,,,,
3,230,6152157,0.003906,,,,
3,231,6148806,0.003904,,,,
3,232,6152832,0.003907,,,,
3,233,6153170,0.003907,,,,
3,234,6153315,0.003907,,,,
3,235,6152406,0.003906,,,,
3,236,6149927,0.003905,,,,
3,237,6150615,0.003905,,,,
3,238,6153264,0.003907,,,,
3,239,6154439,0.003908,,,,
3,240,6155205,0.003908,,,,
