0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,1572864000,8.000000,277.857029,127.503386,3.141330,-0.000031397457320
2,Value,Occurrences,Fraction
3,0,6141711,0.003905
3,1,6146528,0.003908
3,2,6141829,0.003905
3,3,6147987,0.003909
3,4,6146454,0.003908
3,5,6143776,0.003906
3,6,6141750,0.003905
3,7,6143260,0.003906
3,8,6146773,0.003908
3,9,6145482,0.003907
3,10,6141647,0.003905
3,11,6143697,0.003906
3,12,6143468,0.003906
3,13,6142536,0.003905
3,14,6144407,0.003907
3,15,6143097,0.003906
3,16,6143460,0.003906
3,17,6142262,0.003905
3,18,6142742,0.003905
3,19,6142852,0.003906
3,20,6143289,0.003906
3,21,6143138,0.003906
3,22,6148472,0.003909
3,23,6146415,0.003908
3,24,6141135,0.003904
3,25,6141469,0.003905
3,26,6141929,0.003905
3,27,6143831,0.003906
3,28,6142051,0.003905
3,29,6142515,0.003905
3,30,6146322,0.003908
3,31,6143088,0.003906
3,32,6150154,0.003910
3,33,6145446,0.003907
3,34,6145222,0.003907
3,35,6145559,0.003907
3,36,6144384,0.003906
3,37,6143169,0.003906
3,38,6141658,0.003905
3,39,6145010,0.003907
3,40,6147359,0.003908
3,41,6142963,0.003906
3,42,6140295,0.003904
3,43,6143811,0.003906
3,44,6144749,0.003907
3,45,6143286,0.003906
3,46,6142094,0.003905
3,47,6144779,0.003907
3,48,6143270,0.003906
3,49,6142841,0.003906
3,50,6143042,0.003906
3,51,6141451,0.003905
3,52,6139289,0.003903
3,53,6136636,0.003902
3,54,6140852,0.003904
3,55,6142670,0.003905
3,56,6142739,0.003905
3,57,6145828,0.003907
3,58,6143487,0.003906
3,59,6146230,0.003908
3,60,6137191,0.003902
3,61,6142263,0.003905
3,62,6143106,0.003906
3,63,6148010,0.003909
3,64,6143281,0.003906
3,65,6148342,0.003909
3,66,6143758,0.003906
3,67,6141959,0.003905
3,68,6141066,0.003904
3,69,6149583,0.003910
3,70,6144513,0.003907
3,71,6148240,0.003909
3,72,6146500,0.003908
3,73,6145596,0.003907
3,74,6141253,0.003905
3,75,6142815,0.003905
3,76,6145165,0.003907
3,77,6144415,0.003907
3,78,6140016,0.003904
3,79,6137702,0.003902
3,80,6142585,0.003905
3,81,6138958,0.003903
3,82,6142006,0.003905
3,83,6142278,0.003905
3,84,6140274,0.003904
3,85,6139757,0.003904
3,86,6143946,0.003906
3,87,6145156,0.003907
3,88,6145725,0.003907
3,89,6142163,0.003905
3,90,6144156,0.003906
3,91,6148395,0.003909
3,92,6140951,0.003904
3,93,6140140,0.003904
3,94,6142280,0.003905
3,95,6141871,0.003905
3,96,6138623,0.003903
3,97,6148263,0.003909
3,98,6143198,0.003906
3,99,6147207,0.003908
3,100,6145200,0.003907
3,101,6142414,0.003905
3,102,6142256,0.003905
3,103,6146437,0.003908
3,104,6145567,0.003907
3,105,6137024,0.003902
3,106,6145744,0.003907
3,107,6145029,0.003907
3,108,6145949,0.003907
3,109,6146931,0.003908
3,110,6145219,0.003907
3,111,6139753,0.003904
3,112,6147844,0.003909
3,113,6142740,0.003905
3,114,6144203,0.003906
3,115,6138252,0.003903
3,116,6141479,0.003905
3,117,6144591,0.003907
3,118,6146859,0.003908
3,119,6148412,0.003909
3,120,6143532,0.003906
3,121,6141590,0.003905
3,122,6144608,0.003907
3,123,6145109,0.003907
3,124,6145379,0.003907
3,125,6145930,0.003907
3,126,6143949,0.003906
3,127,6137461,0.003902
3,128,6141896,0.003905
3,129,6145962,0.003907
3,130,6143215,0.003906
3,131,6144139,0.003906
3,132,6144393,0.003906
3,133,6147128,0.003908
3,134,6140445,0.003904
3,135,6141425,0.003905
3,136,6142835,0.003906
3,137,6145098,0.003907
3,138,6146922,0.003908
3,139,6142652,0.003905
3,140,6144754,0.003907
3,141,6145381,0.003907
3,142,6148936,0.003909
3,143,6145081,0.003907
3,144,6144492,0.003907
3,145,6145965,0.003907
3,146,6150297,0.003910
3,147,6143010,0.003906
3,148,6142253,0.003905
3,149,6144431,0.003907
3,150,6144651,0.003907
3,151,6144586,0.003907
3,152,6142203,0.003905
3,153,6141840,0.003905
3,154,6144255,0.003906
3,155,6142496,0.003905
3,156,6144363,0.003906
3,157,6141839,0.003905
3,158,6145781,0.003907
3,159,6145755,0.003907
3,160,6144276,0.003906
3,161,6143262,0.003906
3,162,6143661,0.003906
3,163,6145124,0.003907
3,164,6147588,0.003909
3,165,6149518,0.003910
3,166,6144141,0.003906
3,167,6144432,0.003907
3,168,6147484,0.003908
3,169,6145828,0.003907
3,170,6143525,0.003906
3,171,6144029,0.003906
3,172,6144811,0.003907
3,173,6144634,0.003907
3,174,6146971,0.003908
3,175,6146765,0.003908
3,176,6145334,0.003907
3,177,6142802,0.003905
3,178,6145438,0.003907
3,179,6146763,0.003908
3,180,6143404,0.003906
3,181,6146677,0.003908
3,182,6147841,0.003909
3,183,6144428,0.003907
3,184,6143559,0.003906
3,185,6142749,0.003905
3,186,6143578,0.003906
3,187,6139743,0.003904
3,188,6141288,0.003905
3,189,6143154,0.003906
3,190,6146535,0.003908
3,191,6146096,0.003908
3,192,6147556,0.003909
3,193,6144987,0.003907
3,194,6149650,0.003910
3,195,6145250,0.003907
3,196,6147117,0.003908
3,197,6143485,0.003906
3,198,6142522,0.003905
3,199,6138819,0.003903
3,200,6145817,0.003907
3,201,6146843,0.003908
3,202,6144710,0.003907
3,203,6143760,0.003906
3,204,6142907,0.003906
3,205,6145569,0.003907
3,206,6144855,0.003907
3,207,6145092,0.003907
3,208,6140050,0.003904
3,209,6144532,0.003907
3,210,6143081,0.003906
3,211,6147281,0.003908
3,212,6136355,0.003901
3,213,6148540,0.003909
3,214,6143230,0.003906
3,215,6147098,0.003908
3,216,6141089,0.003904
3,217,6145174,0.003907
3,218,6141337,0.003905
3,219,6145077,0.003907
3,220,6140163,0.003904
3,221,6146014,0.003908
3,222,6144871,0.003907
