0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
3,186,134231581,0.003907,,,,
3,187,134219664,0.003906,,,,
3,188,134233701,0.003907,,,,
3,189,134212144,0.003906,,,,
3,190,134223452,0.003906,,,,
3,191,134200758,0.003906,,,,
3,192,134204162,0.003906,,,,
3,193,134227219,0.003907,,,,
3,194,134201476,0.003906,,,,
3,195,134198680,0.003906,,,,
3,196,134214712,0.003906,,,,
3,197,134222621,0.003906,,,,
3,198,134237897,0.003907,,,,
3,199,134229080,0.003907,,,,
3,200,134224209,0.003906,,,,
3,201,134209704,0.003906,,,,
3,202,134212847,0.003906,,,,
3,203,134214099,0.003906,,,,
3,204,134194381,0.003906,,,,
3,205,134221346,0.003906,,,,
3,206,134224511,0.003906,,,,
3,207,134219771,0.003906,,,,
3,208,134224161,0.003906,,,,
3,209,134202416,0.003906,,,,
3,210,134204789,0.003906,,,,
3,211,134202078,0.003906,,,,
3,212,134210724,0.003906,,,,
3,213,134205048,0.003906,,,,
3,214,134200948,0.003906,,,,
3,215,134226576,0.003907,,,,
3,216,134210799,0.003906,,,,
3,217,134234135,0.003907,,,,
3,218,134231772,0.003907,,,,
3,219,134211833,0.003906,,,,
3,220,134214167,0.003906,,,,
3,221,134198871,0.003906,,,,
3,222,134234071,0.003907,,,,
3,223,134245804,0.003907,,,,
3,224,134248602,0.003907,,,,
3,225,134221743,0.003906,,,,
3,226,134227329,0.003907,,,,
3,227,134213030,0.003906,,,,
3,228,134219903,0.003906,,,,
3,229,134222997,0.003906,,,,
3,230,134222685,0.003906,,,,
3,231,134208865,0.003906,,,,
3,232,134207456,0.003906,,,,
3,233,134228974,0.003907,,,,
3,234,134221877,0.003906,,,,
3,235,134222524,0.003906,,,,
3,236,134212611,0.003906,,,,
3,237,134206729,0.003906,,,,
3,238,134210935,0.003906,,,,
3,239,134216681,0.003906,,,,
3,240,134207142,0.003906,,,,
3,241,134229136,0.003907,,,,
3,242,134225123,0.003906,,,,
3,243,134201931,0.003906,,,,
3,244,134229666,0.003907,,,,
3,245,134213610,0.003906,,,,
3,246,134212018,0.003906,,,,
3,247,134234105,0.003907,,,,
3,248,134216786,0.003906,,,,
3,249,134222717,0.003906,,,,
3,250,134218339,0.003906,,,,
3,251,134209918,0.003906,,,,
3,252,134231822,0.003907,,,,
3,253,134194103,0.003906,,,,
3,254,134222049,0.003906,,,,
3,255,134213054,0.003906,,,,
