0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2097152000,8.000000,535.350409,127.491054,3.141778,-0.000010925667380
2,Value,Occurrences,Fraction
3,0,8202501,0.003911
3,1,8199937,0.003910
3,2,8197846,0.003909
3,3,8201653,0.003911
3,4,8198658,0.003909
3,5,8197765,0.003909
3,6,8199347,0.003910
3,7,8197373,0.003909
3,8,8195439,0.003908
3,9,8191839,0.003906
3,10,8190294,0.003905
3,11,8193036,0.003907
3,12,8195338,0.003908
3,13,8193772,0.003907
3,14,8199143,0.003910
3,15,8201093,0.003911
3,16,8195823,0.003908
3,17,8198954,0.003910
3,18,8193630,0.003907
3,19,8199497,0.003910
3,20,8191018,0.003906
3,21,8189526,0.003905
3,22,8189199,0.003905
3,23,8194337,0.003907
3,24,8197048,0.003909
3,25,8190604,0.003906
3,26,8191990,0.003906
3,27,8193880,0.003907
3,28,8199167,0.003910
3,29,8191516,0.003906
3,30,8198410,0.003909
3,31,8197006,0.003909
3,32,8201102,0.003911
3,33,8194074,0.003907
3,34,8195781,0.003908
3,35,8193011,0.003907
3,36,8193805,0.003907
3,37,8185776,0.003903
3,38,8188559,0.003905
3,39,8197078,0.003909
3,40,8196468,0.003908
3,41,8193041,0.003907
3,42,8187125,0.003904
3,43,8190049,0.003905
3,44,8197591,0.003909
3,45,8187486,0.003904
3,46,8191700,0.003906
3,47,8190355,0.003905
3,48,8191143,0.003906
3,49,8195245,0.003908
3,50,8192700,0.003907
3,51,8194704,0.003908
3,52,8197002,0.003909
3,53,8188867,0.003905
3,54,8195748,0.003908
3,55,8192937,0.003907
3,56,8191910,0.003906
3,57,8191951,0.003906
3,58,8183151,0.003902
3,59,8191114,0.003906
3,60,8194346,0.003907
3,61,8189454,0.003905
3,62,8193317,0.003907
3,63,8195287,0.003908
3,64,8199826,0.003910
3,65,8196369,0.003908
3,66,8192281,0.003906
3,67,8198061,0.003909
3,68,8190732,0.003906
3,69,8187514,0.003904
3,70,8196195,0.003908
3,71,8195750,0.003908
3,72,8195521,0.003908
3,73,8187201,0.003904
3,74,8189992,0.003905
3,75,8189470,0.003905
3,76,8192914,0.003907
