0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,450.178340,127.495314,3.141617,-0.000006
2,Value,Occurrences,Fraction
3,0,8212403,0.003911
3,1,8211194,0.003910
3,2,8206414,0.003908
3,3,8210242,0.003910
3,4,8205540,0.003907
3,5,8199818,0.003905
3,6,8204928,0.003907
3,7,8203726,0.003907
3,8,8211093,0.003910
3,9,8196620,0.003903
3,10,8208494,0.003909
3,11,8203436,0.003906
3,12,8209665,0.003909
3,13,8208807,0.003909
3,14,8202946,0.003906
3,15,8205971,0.003908
3,16,8211941,0.003910
3,17,8205514,0.003907
3,18,8205275,0.003907
3,19,8203014,0.003906
3,20,8201990,0.003906
3,21,8204423,0.003907
3,22,8202569,0.003906
3,23,8208528,0.003909
3,24,8209698,0.003909
3,25,8203804,0.003907
3,26,8204863,0.003907
3,27,8202811,0.003906
3,28,8203305,0.003906
3,29,8198621,0.003904
3,30,8202484,0.003906
3,31,8206922,0.003908
3,32,8209400,0.003909
3,33,8204632,0.003907
3,34,8202248,0.003906
3,35,8205305,0.003907
3,36,8203377,0.003906
3,37,8200630,0.003905
3,38,8198825,0.003904
3,39,8198521,0.003904
3,40,8204109,0.003907
3,41,8198711,0.003904
3,42,8199144,0.003904
3,43,8203531,0.003906
3,44,8205520,0.003907
3,45,8205585,0.003907
3,46,8207486,0.003908
3,47,8205818,0.003908
3,48,8207469,0.003908
3,49,8203467,0.003906
3,50,8205333,0.003907
3,51,8203781,0.003907
3,52,8203623,0.003906
3,53,8203754,0.003907
3,54,8201915,0.003906
3,55,8199670,0.003905
3,56,8204408,0.003907
3,57,8197776,0.003904
3,58,8202838,0.003906
3,59,8201448,0.003905
3,60,8203972,0.003907
3,61,8205735,0.003907
3,62,8205499,0.003907
3,63,8202389,0.003906
3,64,8210680,0.003910
3,65,8207406,0.003908
3,66,8204702,0.003907
3,67,8203343,0.003906
3,68,8207409,0.003908
3,69,8205764,0.003908
3,70,8207790,0.003908
3,71,8200767,0.003905
3,72,8207107,0.003908
3,73,8203566,0.003906
3,74,8196477,0.003903
3,75,8201681,0.003906
3,76,8202672,0.003906
3,77,8202400,0.003906
3,78,8206577,0.003908
3,79,8201827,0.003906
3,80,8200173,0.003905
3,81,8200998,0.003905
3,82,8198307,0.003904
3,83,8198646,0.003904
3,84,8198376,0.003904
3,85,8197618,0.003904
3,86,8201653,0.003906
3,87,8198996,0.003904
3,88,8198325,0.003904
3,89,8199599,0.003905
3,90,8200320,0.003905
3,91,8200385,0.003905
3,92,8200097,0.003905
3,93,8200151,0.003905
3,94,8204262,0.003907
3,95,8203343,0.003906
3,96,8203029,0.003906
3,97,8205221,0.003907
3,98,8197740,0.003904
3,99,8205242,0.003907
3,100,8204511,0.003907
3,101,8197884,0.003904
3,102,8202200,0.003906
3,103,8204397,0.003907
3,104,8208971,0.003909
3,105,8205059,0.003907
3,106,8196365,0.003903
3,107,8199449,0.003904
3,108,8203114,0.003906
3,109,8194580,0.003902
3,110,8206012,0.003908
3,111,8199179,0.003904
3,112,8209490,0.003909
3,113,8203365,0.003906
3,114,8197630,0.003904
3,115,8201002,0.003905
3,116,8198137,0.003904
3,117,8202601,0.003906
3,118,8196448,0.003903
3,119,8205068,0.003907
3,120,8210121,0.003910
3,121,8202333,0.003906
3,122,8205724,0.003907
3,123,8199383,0.003904
3,124,8202459,0.003906
3,125,8203228,0.003906
3,126,8196710,0.003903
3,127,8203063,0.003906
3,128,8212172,0.003911
3,129,8208439,0.003909
3,130,8212131,0.003911
3,131,8210561,0.003910
3,132,8205866,0.003908
3,133,8206069,0.003908
3,134,8202493,0.003906
3,135,8205463,0.003907
3,136,8201281,0.003905
3,137,8202955,0.003906
3,138,8206474,0.003908
3,139,8203580,0.003906
3,140,8204709,0.003907
3,141,8200772,0.003905
3,142,8204538,0.003907
3,143,8204315,0.003907
3,144,8203508,0.003906
3,145,8205355,0.003907
3,146,8201094,0.003905
3,147,8205479,0.003907
3,148,8202093,0.003906
3,149,8205018,0.003907
3,150,8199255,0.003904
3,151,8198045,0.003904
3,152,8202715,0.003906
3,153,8202810,0.003906
3,154,8201763,0.003906
3,155,8201087,0.003905
3,156,8203245,0.003906
3,157,8203712,0.003907
3,158,8203267,0.003906
3,159,8200572,0.003905
3,160,8203534,0.003906
3,161,8204958,0.003907
3,162,8201235,0.003905
3,163,8200765,0.003905
3,164,8199550,0.003905
3,165,8195090,0.003902
3,166,8192008,0.003901
3,167,8201956,0.003906
3,168,8203264,0.003906
3,169,8198315,0.003904
3,170,8197916,0.003904
3,171,8198749,0.003904
3,172,8202085,0.003906
3,173,8198514,0.003904
3,174,8197134,0.003903
3,175,8201111,0.003905
3,176,8197978,0.003904
3,177,8203348,0.003906
3,178,8200060,0.003905
3,179,8202437,0.003906
3,180,8200975,0.003905
3,181,8200698,0.003905
3,182,8199935,0.003905
3,183,8202923,0.003906
3,184,8203655,0.003907
3,185,8206588,0.003908
3,186,8198741,0.003904
3,187,8203266,0.003906
3,188,8199957,0.003905
3,189,8206927,0.003908
3,190,8202455,0.003906
3,191,8202154,0.003906
3,192,8212265,0.003911
3,193,8205347,0.003907
3,194,8206528,0.003908
3,195,8205299,0.003907
3,196,8205909,0.003908
3,197,8205208,0.003907
3,198,8204989,0.003907
3,199,8203084,0.003906
3,200,8209080,0.003909
3,201,8203759,0.003907
3,202,8200781,0.003905
3,203,8200531,0.003905
