0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,489.708377,127.489441,3.141673,-0.000038763887874
2,Value,Occurrences,Fraction
3,0,8214277,0.003912
3,1,8211267,0.003910
3,2,8208647,0.003909
3,3,8210511,0.003910
3,4,8209958,0.003910
3,5,8211998,0.003910
3,6,8211596,0.003910
3,7,8209616,0.003909
3,8,8207073,0.003908
3,9,8205473,0.003907
3,10,8202991,0.003906
3,11,8207887,0.003909
3,12,8208436,0.003909
3,13,8206139,0.003908
3,14,8207397,0.003908
3,15,8208788,0.003909
3,16,8206932,0.003908
3,17,8212516,0.003911
3,18,8203946,0.003907
3,19,8201697,0.003906
3,20,8201727,0.003906
3,21,8200845,0.003905
3,22,8204348,0.003907
3,23,8203439,0.003906
3,24,8204278,0.003907
3,25,8204018,0.003907
3,26,8202320,0.003906
3,27,8206265,0.003908
3,28,8207408,0.003908
3,29,8205722,0.003907
3,30,8208296,0.003909
3,31,8205221,0.003907
3,32,8209138,0.003909
3,33,8202784,0.003906
3,34,8203793,0.003907
3,35,8206112,0.003908
3,36,8205237,0.003907
3,37,8203922,0.003907
3,38,8204067,0.003907
3,39,8206444,0.003908
3,40,8199480,0.003905
3,41,8202798,0.003906
3,42,8200477,0.003905
3,43,8200702,0.003905
3,44,8204917,0.003907
3,45,8197375,0.003904
3,46,8202755,0.003906
3,47,8201901,0.003906
3,48,8205711,0.003907
3,49,8206911,0.003908
3,50,8202531,0.003906
3,51,8205301,0.003907
3,52,8208290,0.003909
3,53,8202769,0.003906
3,54,8203978,0.003907
3,55,8200066,0.003905
3,56,8204153,0.003907
3,57,8204295,0.003907
3,58,8199725,0.003905
3,59,8203017,0.003906
3,60,8204851,0.003907
3,61,8206015,0.003908
3,62,8202267,0.003906
3,63,8202061,0.003906
3,64,8209385,0.003909
3,65,8207996,0.003909
3,66,8207053,0.003908
3,67,8208826,0.003909
3,68,8203036,0.003906
3,69,8197957,0.003904
3,70,8204670,0.003907
3,71,8206148,0.003908
3,72,8206952,0.003908
3,73,8202089,0.003906
3,74,8193419,0.003902
3,75,8201658,0.003906
3,76,8202326,0.003906
3,77,8200762,0.003905
3,78,8205578,0.003907
3,79,8206670,0.003908
3,80,8208674,0.003909
3,81,8203470,0.003906
3,82,8199528,0.003905
3,83,8202374,0.003906
3,84,8200839,0.003905
3,85,8196249,0.003903
3,86,8198178,0.003904
3,87,8195487,0.003903
3,88,8210310,0.003910
3,89,8201966,0.003906
3,90,8197469,0.003904
3,91,8199716,0.003905
3,92,8201716,0.003906
3,93,8195045,0.003902
3,94,8203336,0.003906
3,95,8202818,0.003906
3,96,8208128,0.003909
3,97,8204534,0.003907
3,98,8198278,0.003904
3,99,8207097,0.003908
3,100,8201534,0.003905
3,101,8201734,0.003906
3,102,8205202,0.003907
3,103,8204424,0.003907
3,104,8206711,0.003908
3,105,8196187,0.003903
3,106,8198708,0.003904
3,107,8207597,0.003908
3,108,8202270,0.003906
3,109,8201974,0.003906
3,110,8200952,0.003905
3,111,8202268,0.003906
3,112,8206136,0.003908
3,113,8202400,0.003906
3,114,8204092,0.003907
3,115,8200987,0.003905
3,116,8203972,0.003907
3,117,8197962,0.003904
3,118,8202207,0.003906
3,119,8202687,0.003906
3,120,8203702,0.003907
3,121,8204026,0.003907
3,122,8194770,0.003902
3,123,8203085,0.003906
3,124,8200618,0.003905
3,125,8198939,0.003904
3,126,8197713,0.003904
3,127,8205948,0.003908
3,128,8210561,0.003910
3,129,8207681,0.003908
3,130,8203798,0.003907
3,131,8204661,0.003907
3,132,8205265,0.003907
3,133,8200285,0.003905
3,134,8203663,0.003907
3,135,8208593,0.003909
3,136,8204710,0.003907
3,137,8203100,0.003906
3,138,8203072,0.003906
3,139,8202637,0.003906
3,140,8207781,0.003908
3,141,8208085,0.003909
3,142,8198083,0.003904
3,143,8204876,0.003907
3,144,8202917,0.003906
3,145,8200516,0.003905
3,146,8204538,0.003907
3,147,8207210,0.003908
3,148,8199727,0.003905
3,149,8205283,0.003907
3,150,8198573,0.003904
3,151,8198194,0.003904
3,152,8207104,0.003908
3,153,8202687,0.003906
3,154,8195585,0.003903
3,155,8200289,0.003905
3,156,8203817,0.003907
3,157,8203235,0.003906
3,158,8199648,0.003905
3,159,8197198,0.003903
3,160,8207688,0.003908
3,161,8202011,0.003906
3,162,8206767,0.003908
3,163,8204909,0.003907
3,164,8200624,0.003905
3,165,8200741,0.003905
3,166,8198765,0.003904
3,167,8200083,0.003905
3,168,8198651,0.003904
3,169,8197913,0.003904
3,170,8195674,0.003903
3,171,8192680,0.003901
3,172,8200334,0.003905
3,173,8202647,0.003906
3,174,8200790,0.003905
3,175,8195609,0.003903
3,176,8204415,0.003907
3,177,8204569,0.003907
3,178,8203098,0.003906
3,179,8201959,0.003906
3,180,8196917,0.003903
3,181,8199792,0.003905
3,182,8202746,0.003906
3,183,8202979,0.003906
3,184,8200194,0.003905
3,185,8199597,0.003905
3,186,8204917,0.003907
3,187,8198831,0.003904
3,188,8204702,0.003907
3,189,8200504,0.003905
3,190,8200454,0.003905
3,191,8201993,0.003906
3,192,8213006,0.003911
3,193,8204615,0.003907
3,194,8201124,0.003905
3,195,8202617,0.003906
3,196,8201686,0.003906
3,197,8205232,0.003907
3,198,8201797,0.003906
3,199,8209949,0.003909
3,200,8210204,0.003910
3,201,8204805,0.003907
3,202,8202886,0.003906
3,203,8202590,0.003906
3,204,8202109,0.003906
3,205,8195459,0.003903
3,206,8207323,0.003908
3,207,8201641,0.003906
3,208,8202330,0.003906
3,209,8197324,0.003903
3,210,8202667,0.003906
3,211,8208022,0.003909
3,212,8197371,0.003904
3,213,8196329,0.003903
3,214,8201028,0.003905
3,215,8195892,0.003903
3,216,8205223,0.003907
3,217,8206399,0.003908
3,218,8195632,0.003903
3,219,8196946,0.003903
3,220,8199973,0.003905
3,221,8203050,0.003906
3,222,8200088,0.003905
3,223,8199505,0.003905
3,224,8210748,0.003910
3,225,8206171,0.003908
3,226,8199935,0.003905
3,227,8203684,0.003907
3,228,8200600,0.003905
3,229,8200862,0.003905
3,230,8207133,0.003908
3,231,8203480,0.003906
3,232,8206201,0.003908
3,233,8207744,0.003908
3,234,8201668,0.003906
3,235,8199050,0.003904
3,236,8201418,0.003905
3,237,8196746,0.003903
3,238,8206730,0.003908
3,239,8197946,0.003904
3,240,8206059,0.003908
3,241,8204148,0.003907
3,242,8206901,0.003908
3,243,8207727,0.003908
3,244,8199660,0.003905
3,245,8200278,0.003905
3,246,8203040,0.003906
3,247,8194249,0.003902
3,248,8208999,0.003909
3,249,8202715,0.003906
3,250,8203567,0.003906
3,251,8201126,0.003905
3,252,8205387,0.003907
3,253,8201128,0.003905
3,254,8197577,0.003904
3,255,8202159,0.003906
