0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
1,34359738368,8,4209.24199,127.493112,3.141672,4.753841025E-06,0.8811900372
2,Value,Occurrences,Fraction,,,,
3,0,134381933,0.003911,,,,
3,1,134326227,0.003909,,,,
3,2,134290107,0.003908,,,,
3,3,134329428,0.00391,,,,
3,4,134309962,0.003909,,,,
3,5,134262225,0.003908,,,,
3,6,134294889,0.003908,,,,
3,7,134315335,0.003909,,,,
3,8,134309305,0.003909,,,,
3,9,134242577,0.003907,,,,
3,10,134234745,0.003907,,,,
3,11,134232303,0.003907,,,,
3,12,134301144,0.003909,,,,
3,13,134260287,0.003907,,,,
3,14,134269303,0.003908,,,,
3,15,134284253,0.003908,,,,
3,16,134317602,0.003909,,,,
3,17,134286954,0.003908,,,,
3,18,134236917,0.003907,,,,
3,19,134243200,0.003907,,,,
3,20,134225660,0.003906,,,,
3,21,134174544,0.003905,,,,
3,22,134234105,0.003907,,,,
3,23,134229486,0.003907,,,,
3,24,134299752,0.003909,,,,
3,25,134257881,0.003907,,,,
3,26,134215652,0.003906,,,,
3,27,134221879,0.003906,,,,
3,28,134288224,0.003908,,,,
3,29,134222371,0.003906,,,,
3,30,134262399,0.003908,,,,
3,31,134284809,0.003908,,,,
3,32,134309213,0.003909,,,,
3,33,134263054,0.003908,,,,
3,34,134247286,0.003907,,,,
3,35,134260909,0.003908,,,,
3,36,134237226,0.003907,,,,
3,37,134181696,0.003905,,,,
3,38,134236082,0.003907,,,,
3,39,134237817,0.003907,,,,
3,40,134242785,0.003907,,,,
3,41,134168912,0.003905,,,,
3,42,134149511,0.003904,,,,
3,43,134167642,0.003905,,,,
3,44,134218477,0.003906,,,,
3,45,134157852,0.003905,,,,
3,46,134199432,0.003906,,,,
3,47,134218203,0.003906,,,,
3,48,134315054,0.003909,,,,
3,49,134250323,0.003907,,,,
3,50,134204403,0.003906,,,,
3,51,134237197,0.003907,,,,
3,52,134206079,0.003906,,,,
3,53,134174390,0.003905,,,,
3,54,134205324,0.003906,,,,
3,55,134214795,0.003906,,,,
3,56,134275068,0.003908,,,,
3,57,134229880,0.003907,,,,
3,58,134188698,0.003905,,,,
3,59,134219669,0.003906,,,,
3,60,134284270,0.003908,,,,
3,61,134206070,0.003906,,,,
3,62,134252118,0.003907,,,,
3,63,134240949,0.003907,,,,
3,64,134298761,0.003909,,,,
3,65,134239977,0.003907,,,,
3,66,134256722,0.003907,,,,
3,67,134235071,0.003907,,,,
3,68,134220867,0.003906,,,,
3,69,134175800,0.003905,,,,
3,70,134207661,0.003906,,,,
3,71,134225284,0.003906,,,,
3,72,134238031,0.003907,,,,
3,73,134188248,0.003905,,,,
3,74,134156173,0.003904,,,,
3,75,134182124,0.003905,,,,
3,76,134233954,0.003907,,,,
3,77,134178985,0.003905,,,,
3,78,134196170,0.003906,,,,
3,79,134231368,0.003907,,,,
3,80,134230651,0.003907,,,,
3,81,134190329,0.003905,,,,
3,82,134153019,0.003904,,,,
3,83,134143400,0.003904,,,,
3,84,134146546,0.003904,,,,
3,85,134116225,0.003903,,,,
3,86,134129593,0.003904,,,,
3,87,134145099,0.003904,,,,
3,88,134219782,0.003906,,,,
3,89,134190842,0.003905,,,,
3,90,134138231,0.003904,,,,
3,91,134171024,0.003905,,,,
3,92,134216286,0.003906,,,,
3,93,134145763,0.003904,,,,
3,94,134163965,0.003905,,,,
3,95,134199089,0.003906,,,,
3,96,134297515,0.003909,,,,
3,97,134259629,0.003907,,,,
3,98,134222565,0.003906,,,,
3,99,134229589,0.003907,,,,
3,100,134212539,0.003906,,,,
3,101,134169300,0.003905,,,,
3,102,134189705,0.003905,,,,
3,103,134226785,0.003907,,,,
3,104,134233641,0.003907,,,,
3,105,134184737,0.003905,,,,
3,106,134121461,0.003903,,,,
3,107,134156500,0.003904,,,,
3,108,134185822,0.003905,,,,
3,109,134169007,0.003905,,,,
3,110,134187455,0.003905,,,,
3,111,134185000,0.003905,,,,
3,112,134268384,0.003908,,,,
3,113,134255102,0.003907,,,,
3,114,134219047,0.003906,,,,
3,115,134203843,0.003906,,,,
3,116,134199145,0.003906,,,,
3,117,134169925,0.003905,,,,
3,118,134189016,0.003905,,,,
3,119,134196823,0.003906,,,,
3,120,134257587,0.003907,,,,
3,121,134206667,0.003906,,,,
3,122,134186755,0.003905,,,,
3,123,134198137,0.003906,,,,
3,124,134254759,0.003907,,,,
3,125,134203973,0.003906,,,,
3,126,134229651,0.003907,,,,
3,127,134264467,0.003908,,,,
3,128,134352538,0.00391,,,,
3,129,134273685,0.003908,,,,
3,130,134270045,0.003908,,,,
3,131,134272102,0.003908,,,,
3,132,134274711,0.003908,,,,
3,133,134219628,0.003906,,,,
3,134,134244418,0.003907,,,,
3,135,134263019,0.003908,,,,
3,136,134253256,0.003907,,,,
3,137,134232445,0.003907,,,,
3,138,134160114,0.003905,,,,
3,139,134211547,0.003906,,,,
3,140,134246759,0.003907,,,,
3,141,134208991,0.003906,,,,
3,142,134237683,0.003907,,,,
3,143,134240907,0.003907,,,,
3,144,134272648,0.003908,,,,
3,145,134245619,0.003907,,,,
3,146,134200189,0.003906,,,,
3,147,134223483,0.003906,,,,
3,148,134180550,0.003905,,,,
3,149,134150792,0.003904,,,,
3,150,134166562,0.003905,,,,
3,151,134216575,0.003906,,,,
3,152,134239878,0.003907,,,,
3,153,134210404,0.003906,,,,
3,154,134156965,0.003904,,,,
3,155,134187021,0.003905,,,,
3,156,134240511,0.003907,,,,
3,157,134195468,0.003906,,,,
3,158,134243922,0.003907,,,,
3,159,134240033,0.003907,,,,
3,160,134258415,0.003907,,,,
3,161,134226528,0.003907,,,,
3,162,134204526,0.003906,,,,
3,163,134199774,0.003906,,,,
3,164,134172894,0.003905,,,,
3,165,134136123,0.003904,,,,
3,166,134168150,0.003905,,,,
3,167,134177010,0.003905,,,,
3,168,134193031,0.003906,,,,
3,169,134139691,0.003904,,,,
3,170,134117559,0.003903,,,,
3,171,134132460,0.003904,,,,
3,172,134160866,0.003905,,,,
3,173,134132527,0.003904,,,,
3,174,134160624,0.003905,,,,
3,175,134158588,0.003905,,,,
3,176,134230206,0.003907,,,,
3,177,134208423,0.003906,,,,
3,178,134160639,0.003905,,,,
3,179,134201393,0.003906,,,,
3,180,134176579,0.003905,,,,
3,181,134120655,0.003903,,,,
3,182,134175745,0.003905,,,,
3,183,134176880,0.003905,,,,
3,184,134217474,0.003906,,,,
3,185,134173502,0.003905,,,,
3,186,134155336,0.003904,,,,
3,187,134163072,0.003905,,,,
3,188,134213117,0.003906,,,,
3,189,134178969,0.003905,,,,
3,190,134200558,0.003906,,,,
3,191,134200994,0.003906,,,,
3,192,134329710,0.00391,,,,
3,193,134265089,0.003908,,,,
3,194,134238632,0.003907,,,,
3,195,134257670,0.003907,,,,
3,196,134240371,0.003907,,,,
3,197,134210428,0.003906,,,,
3,198,134227113,0.003907,,,,
3,199,134248729,0.003907,,,,
3,200,134256286,0.003907,,,,
3,201,134199667,0.003906,,,,
3,202,134179836,0.003905,,,,
3,203,134197874,0.003906,,,,
3,204,134231763,0.003907,,,,
3,205,134190012,0.003905,,,,
3,206,134207592,0.003906,,,,
3,207,134234613,0.003907,,,,
3,208,134236336,0.003907,,,,
3,209,134216970,0.003906,,,,
3,210,134177162,0.003905,,,,
3,211,134192300,0.003906,,,,
3,212,134162660,0.003905,,,,
3,213,134134797,0.003904,,,,
3,214,134170369,0.003905,,,,
3,215,134167038,0.003905,,,,
3,216,134215192,0.003906,,,,
3,217,134174828,0.003905,,,,
3,218,134155654,0.003904,,,,
3,219,134184146,0.003905,,,,
3,220,134218989,0.003906,,,,
3,221,134171139,0.003905,,,,
3,222,134178862,0.003905,,,,
3,223,134239948,0.003907,,,,
3,224,134307720,0.003909,,,,
3,225,134272089,0.003908,,,,
3,226,134233292,0.003907,,,,
3,227,134250249,0.003907,,,,
3,228,134238438,0.003907,,,,
3,229,134178570,0.003905,,,,
3,230,134212932,0.003906,,,,
3,231,134231565,0.003907,,,,
3,232,134239065,0.003907,,,,
3,233,134180238,0.003905,,,,
3,234,134157937,0.003905,,,,
3,235,134174676,0.003905,,,,
3,236,134205244,0.003906,,,,
3,237,134179295,0.003905,,,,
3,238,134203029,0.003906,,,,
3,239,134215255,0.003906,,,,
3,240,134299315,0.003909,,,,
3,241,134231693,0.003907,,,,
3,242,134226492,0.003907,,,,
3,243,134221764,0.003906,,,,
3,244,134242324,0.003907,,,,
3,245,134170802,0.003905,,,,
3,246,134209630,0.003906,,,,
3,247,134204852,0.003906,,,,
3,248,134262850,0.003908,,,,
3,249,134253896,0.003907,,,,
3,250,134192395,0.003906,,,,
3,251,134233687,0.003907,,,,
3,252,134276914,0.003908,,,,
3,253,134234147,0.003907,,,,
3,254,134232871,0.003907,,,,
3,255,134283178,0.003908,,,,
