0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,222.193862,127.501944,3.141403,-0.000053
2,Value,Occurrences,Fraction
3,0,8201849,0.003906
3,1,8201841,0.003906
3,2,8204850,0.003907
3,3,8201903,0.003906
3,4,8203654,0.003907
3,5,8207229,0.003908
3,6,8201082,0.003905
3,7,8198475,0.003904
3,8,8198451,0.003904
3,9,8206078,0.003908
3,10,8202493,0.003906
3,11,8204763,0.003907
3,12,8200223,0.003905
3,13,8202805,0.003906
3,14,8204287,0.003907
3,15,8201609,0.003906
3,16,8195823,0.003903
3,17,8197289,0.003903
3,18,8203684,0.003907
3,19,8202346,0.003906
3,20,8202715,0.003906
3,21,8199923,0.003905
3,22,8198659,0.003904
3,23,8201382,0.003905
3,24,8208145,0.003909
3,25,8204491,0.003907
3,26,8203919,0.003907
3,27,8198721,0.003904
3,28,8201104,0.003905
3,29,8206659,0.003908
3,30,8200311,0.003905
3,31,8199763,0.003905
3,32,8200771,0.003905
3,33,8203205,0.003906
3,34,8205462,0.003907
3,35,8201245,0.003905
3,36,8199296,0.003904
3,37,8206571,0.003908
3,38,8202136,0.003906
3,39,8201022,0.003905
3,40,8206708,0.003908
3,41,8206581,0.003908
3,42,8201370,0.003905
3,43,8201509,0.003905
3,44,8205649,0.003907
3,45,8198741,0.003904
3,46,8200600,0.003905
3,47,8206607,0.003908
3,48,8208228,0.003909
3,49,8203447,0.003906
3,50,8206010,0.003908
3,51,8200890,0.003905
3,52,8205325,0.003907
3,53,8203837,0.003907
3,54,8205457,0.003907
3,55,8202519,0.003906
3,56,8202872,0.003906
3,57,8201145,0.003905
3,58,8205634,0.003907
3,59,8201345,0.003905
3,60,8201591,0.003906
3,61,8206885,0.003908
3,62,8205386,0.003907
3,63,8201137,0.003905
3,64,8201987,0.003906
3,65,8202008,0.003906
3,66,8202525,0.003906
3,67,8199350,0.003904
3,68,8201325,0.003905
3,69,8206147,0.003908
3,70,8206388,0.003908
3,71,8199755,0.003905
3,72,8203496,0.003906
3,73,8202081,0.003906
3,74,8201197,0.003905
3,75,8202725,0.003906
3,76,8206429,0.003908
3,77,8200785,0.003905
3,78,8205222,0.003907
3,79,8207264,0.003908
3,80,8206535,0.003908
3,81,8204638,0.003907
3,82,8202669,0.003906
3,83,8205726,0.003907
3,84,8204619,0.003907
3,85,8199940,0.003905
3,86,8202626,0.003906
3,87,8203978,0.003907
3,88,8204161,0.003907
3,89,8202613,0.003906
3,90,8203238,0.003906
3,91,8203423,0.003906
3,92,8204938,0.003907
3,93,8201855,0.003906
3,94,8205588,0.003907
3,95,8204395,0.003907
3,96,8209063,0.003909
3,97,8207728,0.003908
3,98,8203384,0.003906
3,99,8200371,0.003905
3,100,8204242,0.003907
3,101,8203582,0.003906
3,102,8202522,0.003906
3,103,8204014,0.003907
3,104,8203610,0.003906
3,105,8202265,0.003906
3,106,8204667,0.003907
3,107,8203192,0.003906
3,108,8199707,0.003905
3,109,8209122,0.003909
