#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|            quantis-usb4-win.bin|  4.89e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.71839515|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.25494682|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.68401282|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.82637157|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.57154271|  PASSED  
        diehard_opso|   0|   2097152|     100|0.40942397|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.10925698|  PASSED  
         diehard_dna|   0|   2097152|     100|0.98343372|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.48564812|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.06993831|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.02168441|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.90447972|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.57482703|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.46206039|  PASSED  
        diehard_sums|   0|       100|     100|0.14213796|  PASSED  
        diehard_runs|   0|    100000|     100|0.56883345|  PASSED  
        diehard_runs|   0|    100000|     100|0.63489487|  PASSED  
       diehard_craps|   0|    200000|     100|0.11990794|  PASSED  
       diehard_craps|   0|    200000|     100|0.70031974|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.66163675|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.67085885|  PASSED  
         sts_monobit|   1|    100000|     100|0.03548799|  PASSED  
            sts_runs|   2|    100000|     100|0.00224649|   WEAK   
          sts_serial|   1|    100000|     100|0.95138643|  PASSED  
          sts_serial|   2|    100000|     100|0.14735254|  PASSED  
          sts_serial|   3|    100000|     100|0.27914407|  PASSED  
          sts_serial|   3|    100000|     100|0.70463238|  PASSED  
          sts_serial|   4|    100000|     100|0.83740080|  PASSED  
          sts_serial|   4|    100000|     100|0.90616948|  PASSED  
          sts_serial|   5|    100000|     100|0.60823133|  PASSED  
          sts_serial|   5|    100000|     100|0.60062038|  PASSED  
          sts_serial|   6|    100000|     100|0.97147392|  PASSED  
          sts_serial|   6|    100000|     100|0.55217124|  PASSED  
          sts_serial|   7|    100000|     100|0.54758771|  PASSED  
          sts_serial|   7|    100000|     100|0.70565034|  PASSED  
          sts_serial|   8|    100000|     100|0.13053258|  PASSED  
          sts_serial|   8|    100000|     100|0.39334504|  PASSED  
          sts_serial|   9|    100000|     100|0.64370959|  PASSED  
          sts_serial|   9|    100000|     100|0.58081218|  PASSED  
          sts_serial|  10|    100000|     100|0.30216747|  PASSED  
          sts_serial|  10|    100000|     100|0.09363879|  PASSED  
