#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|            quantis-usb5-win.bin|  1.80e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.71904236|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.65826659|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.31191995|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.18753189|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.93268467|  PASSED  
        diehard_opso|   0|   2097152|     100|0.94818083|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.13910854|  PASSED  
         diehard_dna|   0|   2097152|     100|0.34213071|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.03055655|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.90010398|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.96831462|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.58197621|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.44171639|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.55689191|  PASSED  
        diehard_sums|   0|       100|     100|0.08237864|  PASSED  
        diehard_runs|   0|    100000|     100|0.98279057|  PASSED  
        diehard_runs|   0|    100000|     100|0.99428071|  PASSED  
       diehard_craps|   0|    200000|     100|0.88647599|  PASSED  
       diehard_craps|   0|    200000|     100|0.72202321|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.88945768|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.20893805|  PASSED  
         sts_monobit|   1|    100000|     100|0.57482348|  PASSED  
            sts_runs|   2|    100000|     100|0.67127624|  PASSED  
          sts_serial|   1|    100000|     100|0.19423491|  PASSED  
          sts_serial|   2|    100000|     100|0.14913810|  PASSED  
          sts_serial|   3|    100000|     100|0.74149609|  PASSED  
          sts_serial|   3|    100000|     100|0.42063589|  PASSED  
          sts_serial|   4|    100000|     100|0.77429972|  PASSED  
          sts_serial|   4|    100000|     100|0.57758976|  PASSED  
          sts_serial|   5|    100000|     100|0.98753762|  PASSED  
          sts_serial|   5|    100000|     100|0.52466983|  PASSED  
          sts_serial|   6|    100000|     100|0.26987002|  PASSED  
          sts_serial|   6|    100000|     100|0.22607752|  PASSED  
          sts_serial|   7|    100000|     100|0.31096893|  PASSED  
          sts_serial|   7|    100000|     100|0.97364390|  PASSED  
          sts_serial|   8|    100000|     100|0.64823388|  PASSED  
          sts_serial|   8|    100000|     100|0.30340859|  PASSED  
          sts_serial|   9|    100000|     100|0.92083340|  PASSED  
          sts_serial|   9|    100000|     100|0.65919268|  PASSED  
          sts_serial|  10|    100000|     100|0.59069032|  PASSED  
          sts_serial|  10|    100000|     100|0.99824340|   WEAK   
          sts_serial|  11|    100000|     100|0.41391540|  PASSED  
          sts_serial|  11|    100000|     100|0.50883043|  PASSED  
          sts_serial|  12|    100000|     100|0.82429384|  PASSED  
          sts_serial|  12|    100000|     100|0.83410731|  PASSED  
          sts_serial|  13|    100000|     100|0.96276060|  PASSED  
          sts_serial|  13|    100000|     100|0.70614455|  PASSED  
          sts_serial|  14|    100000|     100|0.28627191|  PASSED  
          sts_serial|  14|    100000|     100|0.07399532|  PASSED  
          sts_serial|  15|    100000|     100|0.12206334|  PASSED  
          sts_serial|  15|    100000|     100|0.95140944|  PASSED  
          sts_serial|  16|    100000|     100|0.34103031|  PASSED  
          sts_serial|  16|    100000|     100|0.55018822|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.87519045|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.25863166|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.86236966|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.89072781|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.61083442|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.04471094|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.21027913|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.54656103|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.87031647|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.61714881|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.74458242|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.44486961|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.34089859|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.84051548|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.23702751|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.54775852|  PASSED  
    rgb_permutations|   2|    100000|     100|0.00298139|   WEAK   
    rgb_permutations|   3|    100000|     100|0.26012086|  PASSED  
    rgb_permutations|   4|    100000|     100|0.76527285|  PASSED  
    rgb_permutations|   5|    100000|     100|0.86750585|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.84741636|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.11119762|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.75639123|  PASSED  
