#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|           quantis-usb36-win.bin|  2.39e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.73532837|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.51058598|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.15603974|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.62943768|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.31071070|  PASSED  
        diehard_opso|   0|   2097152|     100|0.65826722|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.75027798|  PASSED  
         diehard_dna|   0|   2097152|     100|0.72062496|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.31028377|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.03752859|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.88193571|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.18422560|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.11848428|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.58836223|  PASSED  
        diehard_sums|   0|       100|     100|0.02921277|  PASSED  
        diehard_runs|   0|    100000|     100|0.98636403|  PASSED  
        diehard_runs|   0|    100000|     100|0.28199129|  PASSED  
       diehard_craps|   0|    200000|     100|0.93784535|  PASSED  
       diehard_craps|   0|    200000|     100|0.32937391|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.18767884|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.99626988|   WEAK   
         sts_monobit|   1|    100000|     100|0.58989930|  PASSED  
            sts_runs|   2|    100000|     100|0.10584551|  PASSED  
          sts_serial|   1|    100000|     100|0.63133175|  PASSED  
          sts_serial|   2|    100000|     100|0.28425808|  PASSED  
          sts_serial|   3|    100000|     100|0.99509668|   WEAK   
          sts_serial|   3|    100000|     100|0.52176317|  PASSED  
          sts_serial|   4|    100000|     100|0.16113575|  PASSED  
          sts_serial|   4|    100000|     100|0.09208884|  PASSED  
          sts_serial|   5|    100000|     100|0.43965878|  PASSED  
          sts_serial|   5|    100000|     100|0.62923731|  PASSED  
          sts_serial|   6|    100000|     100|0.53557113|  PASSED  
          sts_serial|   6|    100000|     100|0.51496144|  PASSED  
          sts_serial|   7|    100000|     100|0.13432557|  PASSED  
          sts_serial|   7|    100000|     100|0.93753516|  PASSED  
          sts_serial|   8|    100000|     100|0.41882688|  PASSED  
          sts_serial|   8|    100000|     100|0.72044102|  PASSED  
          sts_serial|   9|    100000|     100|0.02008820|  PASSED  
          sts_serial|   9|    100000|     100|0.08664604|  PASSED  
          sts_serial|  10|    100000|     100|0.39814859|  PASSED  
          sts_serial|  10|    100000|     100|0.40147354|  PASSED  
          sts_serial|  11|    100000|     100|0.03072217|  PASSED  
          sts_serial|  11|    100000|     100|0.16732178|  PASSED  
          sts_serial|  12|    100000|     100|0.26124017|  PASSED  
          sts_serial|  12|    100000|     100|0.24699934|  PASSED  
          sts_serial|  13|    100000|     100|0.92707913|  PASSED  
          sts_serial|  13|    100000|     100|0.06952709|  PASSED  
          sts_serial|  14|    100000|     100|0.92454768|  PASSED  
          sts_serial|  14|    100000|     100|0.49127891|  PASSED  
          sts_serial|  15|    100000|     100|0.82856871|  PASSED  
          sts_serial|  15|    100000|     100|0.91730663|  PASSED  
          sts_serial|  16|    100000|     100|0.68038040|  PASSED  
          sts_serial|  16|    100000|     100|0.96950755|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.78621953|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.17852292|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.80598263|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.03085532|  PASSED  
