#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|           quantis-usb40-win.bin|  1.85e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.63993804|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.79326555|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.72981842|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.05729967|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.69659722|  PASSED  
        diehard_opso|   0|   2097152|     100|0.06014772|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.39044886|  PASSED  
         diehard_dna|   0|   2097152|     100|0.02204889|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.99067970|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.82706044|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.69592283|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.84632531|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.99033081|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.99076785|  PASSED  
        diehard_sums|   0|       100|     100|0.75352886|  PASSED  
        diehard_runs|   0|    100000|     100|0.88042812|  PASSED  
        diehard_runs|   0|    100000|     100|0.88735066|  PASSED  
       diehard_craps|   0|    200000|     100|0.97038777|  PASSED  
       diehard_craps|   0|    200000|     100|0.19633826|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.93591419|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.68084005|  PASSED  
         sts_monobit|   1|    100000|     100|0.86883443|  PASSED  
            sts_runs|   2|    100000|     100|0.20613617|  PASSED  
          sts_serial|   1|    100000|     100|0.30890387|  PASSED  
          sts_serial|   2|    100000|     100|0.62195901|  PASSED  
          sts_serial|   3|    100000|     100|0.26353466|  PASSED  
          sts_serial|   3|    100000|     100|0.02853672|  PASSED  
          sts_serial|   4|    100000|     100|0.10849861|  PASSED  
          sts_serial|   4|    100000|     100|0.86080800|  PASSED  
          sts_serial|   5|    100000|     100|0.54154768|  PASSED  
          sts_serial|   5|    100000|     100|0.97539407|  PASSED  
          sts_serial|   6|    100000|     100|0.99986017|   WEAK   
          sts_serial|   6|    100000|     100|0.44756943|  PASSED  
          sts_serial|   7|    100000|     100|0.60462122|  PASSED  
          sts_serial|   7|    100000|     100|0.66798987|  PASSED  
          sts_serial|   8|    100000|     100|0.41397075|  PASSED  
          sts_serial|   8|    100000|     100|0.79303884|  PASSED  
          sts_serial|   9|    100000|     100|0.65608464|  PASSED  
          sts_serial|   9|    100000|     100|0.98976710|  PASSED  
