#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|            quantis-usb3-win.bin|  1.66e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.09217272|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.90910260|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.30963514|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.15801332|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.81569712|  PASSED  
        diehard_opso|   0|   2097152|     100|0.12206271|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.16019858|  PASSED  
         diehard_dna|   0|   2097152|     100|0.14886488|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.13565811|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.78720350|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.46957912|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.19266066|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.99998245|   WEAK   
     diehard_squeeze|   0|    100000|     100|0.92171552|  PASSED  
        diehard_sums|   0|       100|     100|0.17909289|  PASSED  
        diehard_runs|   0|    100000|     100|0.17605665|  PASSED  
        diehard_runs|   0|    100000|     100|0.35729476|  PASSED  
       diehard_craps|   0|    200000|     100|0.86617850|  PASSED  
       diehard_craps|   0|    200000|     100|0.99981446|   WEAK   
 marsaglia_tsang_gcd|   0|  10000000|     100|0.95879635|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.04384580|  PASSED  
         sts_monobit|   1|    100000|     100|0.02219549|  PASSED  
            sts_runs|   2|    100000|     100|0.02136055|  PASSED  
          sts_serial|   1|    100000|     100|0.03898787|  PASSED  
          sts_serial|   2|    100000|     100|0.94995519|  PASSED  
          sts_serial|   3|    100000|     100|0.78364775|  PASSED  
          sts_serial|   3|    100000|     100|0.73240912|  PASSED  
          sts_serial|   4|    100000|     100|0.91750597|  PASSED  
          sts_serial|   4|    100000|     100|0.61220075|  PASSED  
          sts_serial|   5|    100000|     100|0.90456397|  PASSED  
          sts_serial|   5|    100000|     100|0.89121135|  PASSED  
          sts_serial|   6|    100000|     100|0.97186858|  PASSED  
          sts_serial|   6|    100000|     100|0.97424946|  PASSED  
          sts_serial|   7|    100000|     100|0.87246635|  PASSED  
          sts_serial|   7|    100000|     100|0.69117378|  PASSED  
          sts_serial|   8|    100000|     100|0.30674602|  PASSED  
          sts_serial|   8|    100000|     100|0.44252064|  PASSED  
          sts_serial|   9|    100000|     100|0.11326442|  PASSED  
          sts_serial|   9|    100000|     100|0.26614348|  PASSED  
          sts_serial|  10|    100000|     100|0.09744750|  PASSED  
          sts_serial|  10|    100000|     100|0.52833202|  PASSED  
          sts_serial|  11|    100000|     100|0.99845995|   WEAK   
          sts_serial|  11|    100000|     100|0.15679000|  PASSED  
          sts_serial|  12|    100000|     100|0.81735684|  PASSED  
          sts_serial|  12|    100000|     100|0.60647029|  PASSED  
          sts_serial|  13|    100000|     100|0.75918570|  PASSED  
          sts_serial|  13|    100000|     100|0.15061163|  PASSED  
          sts_serial|  14|    100000|     100|0.54710481|  PASSED  
          sts_serial|  14|    100000|     100|0.89839630|  PASSED  
          sts_serial|  15|    100000|     100|0.73239417|  PASSED  
          sts_serial|  15|    100000|     100|0.94702730|  PASSED  
          sts_serial|  16|    100000|     100|0.73589978|  PASSED  
          sts_serial|  16|    100000|     100|0.83785819|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.80569145|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.09064171|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.96810110|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.22960151|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.48767925|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.90454568|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.77571203|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.18313623|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.93672628|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.73435941|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.28344218|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.84863119|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.13307726|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.79530487|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.33136403|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.43785756|  PASSED  
    rgb_permutations|   2|    100000|     100|0.61535163|  PASSED  
    rgb_permutations|   3|    100000|     100|0.54319749|  PASSED  
    rgb_permutations|   4|    100000|     100|0.84131248|  PASSED  
    rgb_permutations|   5|    100000|     100|0.67353808|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.97254480|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.02137669|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.56371616|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.13673080|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.22439462|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.19884413|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.82828997|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.01469404|  PASSED  
