#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|               chaoskey3-2GB.bin|  7.25e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.31058275|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.14278217|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.23229511|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.99426987|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.97345671|  PASSED  
        diehard_opso|   0|   2097152|     100|0.91762978|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.31431830|  PASSED  
         diehard_dna|   0|   2097152|     100|0.89416041|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.21489003|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.32744770|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.54735549|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.19051670|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.70509996|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.95242404|  PASSED  
        diehard_sums|   0|       100|     100|0.00047805|   WEAK   
        diehard_runs|   0|    100000|     100|0.40293297|  PASSED  
        diehard_runs|   0|    100000|     100|0.82652909|  PASSED  
       diehard_craps|   0|    200000|     100|0.51074076|  PASSED  
       diehard_craps|   0|    200000|     100|0.24511194|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.03792388|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.14442934|  PASSED  
         sts_monobit|   1|    100000|     100|0.95650046|  PASSED  
            sts_runs|   2|    100000|     100|0.67079866|  PASSED  
          sts_serial|   1|    100000|     100|0.08172164|  PASSED  
          sts_serial|   2|    100000|     100|0.44016876|  PASSED  
          sts_serial|   3|    100000|     100|0.08919917|  PASSED  
          sts_serial|   3|    100000|     100|0.36610950|  PASSED  
          sts_serial|   4|    100000|     100|0.71959745|  PASSED  
          sts_serial|   4|    100000|     100|0.61380178|  PASSED  
          sts_serial|   5|    100000|     100|0.29111495|  PASSED  
          sts_serial|   5|    100000|     100|0.68899663|  PASSED  
          sts_serial|   6|    100000|     100|0.53809259|  PASSED  
          sts_serial|   6|    100000|     100|0.42395128|  PASSED  
          sts_serial|   7|    100000|     100|0.92523859|  PASSED  
          sts_serial|   7|    100000|     100|0.51875446|  PASSED  
          sts_serial|   8|    100000|     100|0.08054860|  PASSED  
          sts_serial|   8|    100000|     100|0.15291850|  PASSED  
          sts_serial|   9|    100000|     100|0.15715309|  PASSED  
          sts_serial|   9|    100000|     100|0.70280278|  PASSED  
          sts_serial|  10|    100000|     100|0.76955474|  PASSED  
          sts_serial|  10|    100000|     100|0.34940115|  PASSED  
          sts_serial|  11|    100000|     100|0.38157265|  PASSED  
          sts_serial|  11|    100000|     100|0.87120658|  PASSED  
          sts_serial|  12|    100000|     100|0.33032559|  PASSED  
          sts_serial|  12|    100000|     100|0.14540562|  PASSED  
          sts_serial|  13|    100000|     100|0.20498040|  PASSED  
          sts_serial|  13|    100000|     100|0.27465243|  PASSED  
          sts_serial|  14|    100000|     100|0.82487187|  PASSED  
          sts_serial|  14|    100000|     100|0.01659767|  PASSED  
          sts_serial|  15|    100000|     100|0.78865655|  PASSED  
          sts_serial|  15|    100000|     100|0.61253281|  PASSED  
          sts_serial|  16|    100000|     100|0.91092283|  PASSED  
          sts_serial|  16|    100000|     100|0.79722247|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.31439976|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.95681859|  PASSED  
