#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|               chaoskey8-2GB.bin|  5.24e+07  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.80513855|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.70552317|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.88141118|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.70586216|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.95728035|  PASSED  
        diehard_opso|   0|   2097152|     100|0.85655894|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.78002199|  PASSED  
         diehard_dna|   0|   2097152|     100|0.61274199|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.76282322|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.72513896|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.91232487|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.23214131|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.56803134|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.67891193|  PASSED  
        diehard_sums|   0|       100|     100|0.87732142|  PASSED  
        diehard_runs|   0|    100000|     100|0.14864075|  PASSED  
        diehard_runs|   0|    100000|     100|0.78583507|  PASSED  
       diehard_craps|   0|    200000|     100|0.91821887|  PASSED  
       diehard_craps|   0|    200000|     100|0.38895659|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.20447869|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.13277090|  PASSED  
         sts_monobit|   1|    100000|     100|0.82890994|  PASSED  
            sts_runs|   2|    100000|     100|0.04459452|  PASSED  
          sts_serial|   1|    100000|     100|0.87752720|  PASSED  
          sts_serial|   2|    100000|     100|0.58555147|  PASSED  
          sts_serial|   3|    100000|     100|0.41622969|  PASSED  
          sts_serial|   3|    100000|     100|0.56112350|  PASSED  
          sts_serial|   4|    100000|     100|0.53506269|  PASSED  
