#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
 file_input_raw|               chaoskey2-2GB.bin|  5.60e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.31387780|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.96735833|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.62379954|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.54392523|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.28390302|  PASSED  
        diehard_opso|   0|   2097152|     100|0.89732841|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.96891939|  PASSED  
         diehard_dna|   0|   2097152|     100|0.62512500|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.91376103|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.25664457|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.02393331|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.66143033|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.24101661|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.86679979|  PASSED  
        diehard_sums|   0|       100|     100|0.00444465|   WEAK   
        diehard_runs|   0|    100000|     100|0.68245258|  PASSED  
        diehard_runs|   0|    100000|     100|0.79382694|  PASSED  
       diehard_craps|   0|    200000|     100|0.31013708|  PASSED  
       diehard_craps|   0|    200000|     100|0.24088416|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.55463538|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.94335419|  PASSED  
         sts_monobit|   1|    100000|     100|0.16025997|  PASSED  
            sts_runs|   2|    100000|     100|0.01277657|  PASSED  
          sts_serial|   1|    100000|     100|0.68226967|  PASSED  
          sts_serial|   2|    100000|     100|0.89218317|  PASSED  
          sts_serial|   3|    100000|     100|0.60136449|  PASSED  
          sts_serial|   3|    100000|     100|0.76193403|  PASSED  
          sts_serial|   4|    100000|     100|0.19755277|  PASSED  
          sts_serial|   4|    100000|     100|0.53375070|  PASSED  
          sts_serial|   5|    100000|     100|0.12118883|  PASSED  
          sts_serial|   5|    100000|     100|0.16032605|  PASSED  
          sts_serial|   6|    100000|     100|0.31244413|  PASSED  
          sts_serial|   6|    100000|     100|0.16923367|  PASSED  
          sts_serial|   7|    100000|     100|0.91577203|  PASSED  
          sts_serial|   7|    100000|     100|0.92403581|  PASSED  
          sts_serial|   8|    100000|     100|0.60005072|  PASSED  
          sts_serial|   8|    100000|     100|0.85477562|  PASSED  
          sts_serial|   9|    100000|     100|0.21695762|  PASSED  
