0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,1575000000,8.000000,268.437661,127.500431,3.141714,-0.000024552845546
2,Value,Occurrences,Fraction
3,0,6154443,0.003908
3,1,6151072,0.003905
3,2,6150904,0.003905
3,3,6154298,0.003907
3,4,6152862,0.003907
3,5,6151644,0.003906
3,6,6151828,0.003906
3,7,6153431,0.003907
3,8,6155265,0.003908
3,9,6152821,0.003907
3,10,6153914,0.003907
3,11,6155068,0.003908
3,12,6148800,0.003904
3,13,6146564,0.003903
3,14,6151382,0.003906
3,15,6156135,0.003909
3,16,6153814,0.003907
3,17,6150274,0.003905
3,18,6150325,0.003905
3,19,6151153,0.003905
3,20,6151216,0.003906
3,21,6150806,0.003905
3,22,6151467,0.003906
3,23,6150770,0.003905
3,24,6153814,0.003907
3,25,6154929,0.003908
3,26,6152259,0.003906
3,27,6149126,0.003904
3,28,6150231,0.003905
3,29,6151578,0.003906
3,30,6150126,0.003905
3,31,6146428,0.003902
3,32,6153692,0.003907
3,33,6156538,0.003909
3,34,6148895,0.003904
3,35,6151810,0.003906
3,36,6156276,0.003909
3,37,6154419,0.003908
3,38,6149217,0.003904
3,39,6152031,0.003906
3,40,6150665,0.003905
3,41,6154716,0.003908
3,42,6151895,0.003906
3,43,6154462,0.003908
3,44,6149312,0.003904
3,45,6151233,0.003906
3,46,6153842,0.003907
3,47,6151549,0.003906
3,48,6151148,0.003905
3,49,6152234,0.003906
3,50,6152430,0.003906
3,51,6150452,0.003905
3,52,6150021,0.003905
3,53,6151496,0.003906
3,54,6152984,0.003907
3,55,6150422,0.003905
3,56,6155113,0.003908
3,57,6152957,0.003907
3,58,6152421,0.003906
3,59,6152989,0.003907
3,60,6155977,0.003909
3,61,6155288,0.003908
3,62,6150645,0.003905
3,63,6150309,0.003905
3,64,6154672,0.003908
3,65,6154041,0.003907
3,66,6152872,0.003907
3,67,6153420,0.003907
3,68,6158643,0.003910
3,69,6152150,0.003906
3,70,6154701,0.003908
3,71,6143827,0.003901
3,72,6154610,0.003908
3,73,6152115,0.003906
3,74,6149024,0.003904
3,75,6146089,0.003902
3,76,6152162,0.003906
3,77,6150332,0.003905
3,78,6151602,0.003906
3,79,6157127,0.003909
3,80,6149300,0.003904
3,81,6152384,0.003906
3,82,6151396,0.003906
3,83,6157509,0.003910
3,84,6150684,0.003905
3,85,6153379,0.003907
3,86,6155354,0.003908
3,87,6147094,0.003903
3,88,6151253,0.003906
3,89,6156964,0.003909
3,90,6151380,0.003906
3,91,6153446,0.003907
3,92,6151622,0.003906
3,93,6154476,0.003908
3,94,6151299,0.003906
3,95,6151734,0.003906
3,96,6152282,0.003906
3,97,6153760,0.003907
3,98,6156136,0.003909
3,99,6152771,0.003907
3,100,6156412,0.003909
3,101,6153103,0.003907
3,102,6151815,0.003906
3,103,6152474,0.003906
3,104,6153946,0.003907
3,105,6152766,0.003907
3,106,6151927,0.003906
3,107,6153030,0.003907
3,108,6152993,0.003907
3,109,6148233,0.003904
3,110,6148994,0.003904
3,111,6153618,0.003907
3,112,6154357,0.003908
3,113,6152096,0.003906
3,114,6154385,0.003908
3,115,6151968,0.003906
3,116,6156477,0.003909
3,117,6155843,0.003908
3,118,6155379,0.003908
3,119,6158170,0.003910
3,120,6153383,0.003907
3,121,6153235,0.003907
3,122,6149896,0.003905
3,123,6157442,0.003909
3,124,6148909,0.003904
3,125,6150579,0.003905
3,126,6154675,0.003908
3,127,6151674,0.003906
3,128,6152478,0.003906
3,129,6148803,0.003904
3,130,6155532,0.003908
3,131,6149957,0.003905
3,132,6150263,0.003905
3,133,6154770,0.003908
3,134,6152711,0.003906
3,135,6153375,0.003907
3,136,6147484,0.003903
3,137,6149796,0.003905
3,138,6155182,0.003908
3,139,6148911,0.003904
3,140,6152142,0.003906
3,141,6150229,0.003905
3,142,6152820,0.003907
3,143,6149125,0.003904
3,144,6150770,0.003905
3,145,6153393,0.003907
3,146,6148164,0.003904
3,147,6152024,0.003906
3,148,6151682,0.003906
3,149,6152312,0.003906
3,150,6150743,0.003905
3,151,6151796,0.003906
3,152,6151214,0.003906
3,153,6151569,0.003906
3,154,6155697,0.003908
3,155,6152410,0.003906
3,156,6152564,0.003906
3,157,6147700,0.003903
3,158,6155694,0.003908
3,159,6154247,0.003907
3,160,6156110,0.003909
3,161,6154594,0.003908
3,162,6150051,0.003905
3,163,6150325,0.003905
3,164,6151863,0.003906
3,165,6150871,0.003905
3,166,6151110,0.003905
3,167,6153376,0.003907
3,168,6150647,0.003905
3,169,6156235,0.003909
3,170,6155056,0.003908
3,171,6150834,0.003905
3,172,6153946,0.003907
3,173,6150436,0.003905
3,174,6149910,0.003905
3,175,6151519,0.003906
3,176,6148211,0.003904
3,177,6152684,0.003906
3,178,6148925,0.003904
3,179,6147282,0.003903
3,180,6155392,0.003908
3,181,6155011,0.003908
