0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,1575000000,8.000000,216.295602,127.496782,3.141645,0.000042245531388
2,Value,Occurrences,Fraction
3,0,6152485,0.003906
3,1,6154286,0.003907
3,2,6151251,0.003906
3,3,6154652,0.003908
3,4,6152626,0.003906
3,5,6152855,0.003907
3,6,6154405,0.003908
3,7,6150921,0.003905
3,8,6156356,0.003909
3,9,6157484,0.003910
3,10,6156726,0.003909
3,11,6155838,0.003908
3,12,6153589,0.003907
3,13,6155677,0.003908
3,14,6150599,0.003905
3,15,6153671,0.003907
3,16,6153055,0.003907
3,17,6151222,0.003906
3,18,6153929,0.003907
3,19,6152735,0.003906
3,20,6150459,0.003905
3,21,6152107,0.003906
3,22,6154510,0.003908
3,23,6151626,0.003906
3,24,6152983,0.003907
3,25,6151380,0.003906
3,26,6149147,0.003904
3,27,6153399,0.003907
3,28,6155191,0.003908
3,29,6154876,0.003908
3,30,6148412,0.003904
3,31,6153363,0.003907
3,32,6151322,0.003906
3,33,6153778,0.003907
3,34,6151415,0.003906
3,35,6156037,0.003909
3,36,6154394,0.003908
3,37,6149842,0.003905
3,38,6151891,0.003906
3,39,6156005,0.003909
3,40,6151645,0.003906
3,41,6151805,0.003906
3,42,6151996,0.003906
3,43,6149884,0.003905
3,44,6153830,0.003907
3,45,6147852,0.003903
3,46,6155388,0.003908
3,47,6151984,0.003906
3,48,6152255,0.003906
3,49,6153441,0.003907
3,50,6150867,0.003905
3,51,6151579,0.003906
3,52,6155288,0.003908
3,53,6151148,0.003905
3,54,6152249,0.003906
3,55,6151205,0.003906
3,56,6152745,0.003907
3,57,6153995,0.003907
3,58,6152578,0.003906
3,59,6153340,0.003907
3,60,6155120,0.003908
3,61,6148113,0.003904
3,62,6151626,0.003906
3,63,6153078,0.003907
3,64,6152980,0.003907
3,65,6154376,0.003908
3,66,6151265,0.003906
3,67,6150528,0.003905
3,68,6156583,0.003909
3,69,6153224,0.003907
3,70,6151804,0.003906
3,71,6154373,0.003908
3,72,6155646,0.003908
3,73,6150964,0.003905
3,74,6153955,0.003907
3,75,6156188,0.003909
3,76,6153775,0.003907
3,77,6152446,0.003906
3,78,6152903,0.003907
3,79,6152637,0.003906
3,80,6151447,0.003906
3,81,6150409,0.003905
3,82,6148680,0.003904
3,83,6155838,0.003908
3,84,6149798,0.003905
3,85,6149794,0.003905
3,86,6151661,0.003906
