0,File-bits,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,12600000000,1.000000,1.063743,0.500005,3.141541,0.000003349439386
2,Value,Occurrences,Fraction
3,0,6299942114,0.499995
3,1,6300057886,0.500005
