0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,322.681613,127.492029,3.141771,0.000014378826130
2,Value,Occurrences,Fraction
3,0,8207250,0.003908
3,1,8212029,0.003910
3,2,8208073,0.003909
3,3,8205819,0.003908
3,4,8204256,0.003907
3,5,8203776,0.003907
3,6,8211410,0.003910
3,7,8206605,0.003908
3,8,8206922,0.003908
3,9,8204024,0.003907
3,10,8204298,0.003907
3,11,8205495,0.003907
3,12,8196851,0.003903
3,13,8206376,0.003908
3,14,8200925,0.003905
3,15,8201282,0.003905
3,16,8203554,0.003906
3,17,8206884,0.003908
3,18,8207268,0.003908
3,19,8204319,0.003907
3,20,8209985,0.003910
3,21,8204866,0.003907
3,22,8208840,0.003909
3,23,8204728,0.003907
3,24,8198291,0.003904
3,25,8205112,0.003907
3,26,8205748,0.003907
3,27,8206165,0.003908
3,28,8205287,0.003907
3,29,8204457,0.003907
3,30,8200451,0.003905
3,31,8197146,0.003903
3,32,8209105,0.003909
3,33,8209737,0.003909
3,34,8204762,0.003907
3,35,8204790,0.003907
3,36,8209925,0.003909
3,37,8202076,0.003906
3,38,8202042,0.003906
3,39,8202190,0.003906
3,40,8205319,0.003907
3,41,8203515,0.003906
3,42,8205926,0.003908
3,43,8201654,0.003906
3,44,8206145,0.003908
3,45,8206412,0.003908
3,46,8197819,0.003904
3,47,8205270,0.003907
3,48,8206082,0.003908
3,49,8201205,0.003905
3,50,8199846,0.003905
3,51,8202913,0.003906
3,52,8205096,0.003907
3,53,8203420,0.003906
3,54,8206060,0.003908
3,55,8202883,0.003906
3,56,8199609,0.003905
3,57,8203802,0.003907
3,58,8201125,0.003905
3,59,8196923,0.003903
3,60,8202730,0.003906
3,61,8199930,0.003905
3,62,8202988,0.003906
3,63,8205377,0.003907
3,64,8212677,0.003911
3,65,8206134,0.003908
3,66,8207949,0.003909
3,67,8199708,0.003905
3,68,8208572,0.003909
3,69,8201368,0.003905
3,70,8203656,0.003907
3,71,8200629,0.003905
3,72,8207693,0.003908
3,73,8203332,0.003906
3,74,8203067,0.003906
3,75,8205187,0.003907
3,76,8204876,0.003907
3,77,8200750,0.003905
3,78,8204406,0.003907
3,79,8201752,0.003906
3,80,8204587,0.003907
3,81,8207435,0.003908
3,82,8205230,0.003907
3,83,8205558,0.003907
3,84,8203275,0.003906
3,85,8205763,0.003908
3,86,8198938,0.003904
3,87,8206991,0.003908
3,88,8205735,0.003907
3,89,8205347,0.003907
3,90,8198800,0.003904
3,91,8201785,0.003906
3,92,8202005,0.003906
3,93,8200733,0.003905
3,94,8198341,0.003904
3,95,8196679,0.003903
3,96,8200651,0.003905
3,97,8201923,0.003906
3,98,8200414,0.003905
3,99,8206238,0.003908
3,100,8200781,0.003905
3,101,8199849,0.003905
3,102,8201217,0.003905
3,103,8203097,0.003906
3,104,8206157,0.003908
3,105,8208104,0.003909
3,106,8206715,0.003908
3,107,8200306,0.003905
3,108,8206455,0.003908
3,109,8200179,0.003905
3,110,8207336,0.003908
3,111,8204226,0.003907
3,112,8199567,0.003905
3,113,8204725,0.003907
3,114,8201564,0.003906
3,115,8199271,0.003904
3,116,8201002,0.003905
3,117,8203203,0.003906
3,118,8201788,0.003906
3,119,8199722,0.003905
3,120,8203090,0.003906
3,121,8203924,0.003907
3,122,8202204,0.003906
3,123,8199363,0.003904
3,124,8198707,0.003904
3,125,8204192,0.003907
3,126,8203219,0.003906
3,127,8198913,0.003904
3,128,8207075,0.003908
3,129,8206341,0.003908
3,130,8204414,0.003907
3,131,8205948,0.003908
3,132,8201057,0.003905
3,133,8204314,0.003907
3,134,8204481,0.003907
3,135,8198961,0.003904
3,136,8205287,0.003907
3,137,8201286,0.003905
3,138,8204780,0.003907
3,139,8203962,0.003907
3,140,8200740,0.003905
3,141,8200833,0.003905
3,142,8203504,0.003906
3,143,8203956,0.003907
3,144,8206482,0.003908
3,145,8204210,0.003907
3,146,8202713,0.003906
3,147,8203910,0.003907
3,148,8202838,0.003906
3,149,8201378,0.003905
3,150,8201751,0.003906
3,151,8206974,0.003908
3,152,8204744,0.003907
3,153,8206229,0.003908
3,154,8202334,0.003906
3,155,8204268,0.003907
3,156,8204081,0.003907
3,157,8201514,0.003905
3,158,8202910,0.003906
3,159,8202306,0.003906
3,160,8212384,0.003911
3,161,8195409,0.003903
3,162,8201060,0.003905
3,163,8202649,0.003906
3,164,8205017,0.003907
3,165,8199001,0.003904
3,166,8204569,0.003907
3,167,8198415,0.003904
3,168,8201871,0.003906
3,169,8202865,0.003906
3,170,8206298,0.003908
3,171,8198851,0.003904
3,172,8204338,0.003907
3,173,8203271,0.003906
3,174,8203275,0.003906
3,175,8198473,0.003904
3,176,8206014,0.003908
3,177,8203207,0.003906
3,178,8205288,0.003907
3,179,8196322,0.003903
3,180,8202264,0.003906
3,181,8201697,0.003906
3,182,8197570,0.003904
3,183,8200356,0.003905
3,184,8203483,0.003906
3,185,8196399,0.003903
3,186,8199674,0.003905
3,187,8203527,0.003906
3,188,8198351,0.003904
3,189,8202331,0.003906
3,190,8196534,0.003903
3,191,8206363,0.003908
3,192,8203848,0.003907
3,193,8204440,0.003907
3,194,8204441,0.003907
3,195,8199249,0.003904
3,196,8205510,0.003907
3,197,8202456,0.003906
3,198,8202357,0.003906
3,199,8198737,0.003904
3,200,8205288,0.003907
3,201,8202348,0.003906
3,202,8204930,0.003907
3,203,8201312,0.003905
3,204,8205159,0.003907
3,205,8200307,0.003905
3,206,8200303,0.003905
3,207,8200542,0.003905
3,208,8201176,0.003905
3,209,8202738,0.003906
3,210,8206937,0.003908
3,211,8205181,0.003907
3,212,8203024,0.003906
3,213,8201334,0.003905
3,214,8202613,0.003906
3,215,8200585,0.003905
3,216,8201016,0.003905
3,217,8205307,0.003907
3,218,8201266,0.003905
3,219,8201561,0.003906
3,220,8201493,0.003905
3,221,8202124,0.003906
3,222,8205297,0.003907
3,223,8201132,0.003905
3,224,8202789,0.003906
3,225,8202703,0.003906
3,226,8206011,0.003908
3,227,8206565,0.003908
3,228,8205458,0.003907
3,229,8198845,0.003904
3,230,8199780,0.003905
3,231,8198130,0.003904
3,232,8207835,0.003908
3,233,8206597,0.003908
3,234,8198567,0.003904
3,235,8202795,0.003906
3,236,8201767,0.003906
3,237,8199883,0.003905
3,238,8201658,0.003906
3,239,8197762,0.003904
3,240,8207769,0.003908
3,241,8204702,0.003907
3,242,8194993,0.003902
3,243,8199502,0.003905
3,244,8203923,0.003907
3,245,8196556,0.003903
3,246,8204176,0.003907
3,247,8202980,0.003906
3,248,8199969,0.003905
3,249,8205583,0.003907
3,250,8200499,0.003905
3,251,8199338,0.003904
3,252,8204985,0.003907
3,253,8209015,0.003909
3,254,8196524,0.003903
3,255,8203395,0.003906
