0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,1575000000,8.000000,225.855960,127.498779,3.141579,-0.000025201360770
2,Value,Occurrences,Fraction
3,0,6157581,0.003910
3,1,6150716,0.003905
3,2,6151603,0.003906
3,3,6153302,0.003907
3,4,6149714,0.003905
3,5,6149763,0.003905
3,6,6151970,0.003906
3,7,6152389,0.003906
3,8,6151655,0.003906
3,9,6155345,0.003908
3,10,6150278,0.003905
3,11,6148972,0.003904
3,12,6150159,0.003905
3,13,6153878,0.003907
3,14,6149713,0.003905
3,15,6150919,0.003905
3,16,6156548,0.003909
3,17,6152037,0.003906
3,18,6155175,0.003908
3,19,6153420,0.003907
3,20,6152863,0.003907
3,21,6151629,0.003906
3,22,6147786,0.003903
3,23,6152760,0.003907
3,24,6156666,0.003909
3,25,6154227,0.003907
3,26,6152345,0.003906
3,27,6153098,0.003907
3,28,6155536,0.003908
3,29,6152468,0.003906
3,30,6153183,0.003907
3,31,6149461,0.003904
3,32,6152365,0.003906
3,33,6151877,0.003906
3,34,6151611,0.003906
3,35,6152131,0.003906
3,36,6154385,0.003908
3,37,6155024,0.003908
3,38,6151570,0.003906
3,39,6156977,0.003909
3,40,6150145,0.003905
3,41,6151903,0.003906
3,42,6156352,0.003909
3,43,6155954,0.003909
3,44,6150954,0.003905
3,45,6149251,0.003904
3,46,6152507,0.003906
3,47,6149964,0.003905
3,48,6146476,0.003903
3,49,6155496,0.003908
3,50,6153624,0.003907
3,51,6153828,0.003907
3,52,6155009,0.003908
3,53,6152472,0.003906
3,54,6153179,0.003907
3,55,6146587,0.003903
3,56,6152592,0.003906
3,57,6151776,0.003906
3,58,6151695,0.003906
3,59,6156397,0.003909
3,60,6149360,0.003904
3,61,6147654,0.003903
3,62,6154984,0.003908
3,63,6158189,0.003910
3,64,6149198,0.003904
3,65,6152664,0.003906
3,66,6153468,0.003907
3,67,6154412,0.003908
3,68,6149511,0.003904
3,69,6151474,0.003906
3,70,6149264,0.003904
3,71,6152081,0.003906
3,72,6156411,0.003909
3,73,6151954,0.003906
3,74,6153916,0.003907
3,75,6148829,0.003904
3,76,6152473,0.003906
3,77,6154840,0.003908
3,78,6150085,0.003905
3,79,6152895,0.003907
3,80,6152673,0.003906
3,81,6152959,0.003907
3,82,6152094,0.003906
3,83,6153018,0.003907
3,84,6152022,0.003906
3,85,6153453,0.003907
3,86,6156482,0.003909
3,87,6150645,0.003905
3,88,6149134,0.003904
3,89,6151415,0.003906
3,90,6150402,0.003905
3,91,6150939,0.003905
3,92,6152387,0.003906
3,93,6151261,0.003906
3,94,6155047,0.003908
3,95,6152785,0.003907
3,96,6149336,0.003904
3,97,6150233,0.003905
3,98,6150979,0.003905
3,99,6154632,0.003908
3,100,6149634,0.003905
3,101,6154379,0.003908
3,102,6150223,0.003905
3,103,6155555,0.003908
3,104,6155630,0.003908
3,105,6152584,0.003906
3,106,6153700,0.003907
3,107,6155589,0.003908
3,108,6149181,0.003904
3,109,6150844,0.003905
3,110,6151266,0.003906
3,111,6152363,0.003906
3,112,6153070,0.003907
3,113,6153771,0.003907
3,114,6154537,0.003908
3,115,6149454,0.003904
3,116,6155088,0.003908
3,117,6159930,0.003911
3,118,6157233,0.003909
3,119,6149248,0.003904
3,120,6152444,0.003906
3,121,6148940,0.003904
3,122,6152246,0.003906
3,123,6157110,0.003909
3,124,6151567,0.003906
3,125,6152234,0.003906
3,126,6154461,0.003908
3,127,6150845,0.003905
3,128,6154192,0.003907
3,129,6156661,0.003909
3,130,6153363,0.003907
3,131,6155549,0.003908
3,132,6155842,0.003908
3,133,6155330,0.003908
3,134,6150935,0.003905
3,135,6155725,0.003908
3,136,6154515,0.003908
3,137,6152614,0.003906
3,138,6151471,0.003906
3,139,6149784,0.003905
3,140,6153030,0.003907
3,141,6153322,0.003907
3,142,6153036,0.003907
3,143,6150184,0.003905
3,144,6151395,0.003906
3,145,6152114,0.003906
3,146,6150622,0.003905
3,147,6150704,0.003905
3,148,6151623,0.003906
3,149,6153404,0.003907
3,150,6152168,0.003906
3,151,6150013,0.003905
3,152,6149349,0.003904
3,153,6154725,0.003908
3,154,6149152,0.003904
3,155,6151863,0.003906
3,156,6153421,0.003907
3,157,6150458,0.003905
3,158,6150772,0.003905
3,159,6157035,0.003909
3,160,6151940,0.003906
3,161,6153241,0.003907
3,162,6151183,0.003906
3,163,6153972,0.003907
3,164,6152009,0.003906
3,165,6151882,0.003906
3,166,6153474,0.003907
3,167,6150605,0.003905
3,168,6154136,0.003907
3,169,6151865,0.003906
3,170,6151404,0.003906
3,171,6149609,0.003905
3,172,6149830,0.003905
3,173,6151433,0.003906
3,174,6152165,0.003906
3,175,6151256,0.003906
3,176,6155713,0.003908
3,177,6148789,0.003904
3,178,6151484,0.003906
3,179,6151403,0.003906
3,180,6151290,0.003906
3,181,6149480,0.003904
3,182,6150069,0.003905
3,183,6148056,0.003904
3,184,6155050,0.003908
3,185,6152943,0.003907
3,186,6151271,0.003906
3,187,6150500,0.003905
3,188,6153798,0.003907
3,189,6150651,0.003905
3,190,6153195,0.003907
3,191,6152392,0.003906
3,192,6151656,0.003906
3,193,6150524,0.003905
3,194,6154379,0.003908
3,195,6152167,0.003906
3,196,6151627,0.003906
3,197,6148458,0.003904
3,198,6151055,0.003905
3,199,6150766,0.003905
3,200,6148143,0.003904
3,201,6154749,0.003908
3,202,6151355,0.003906
3,203,6150942,0.003905
3,204,6149332,0.003904
3,205,6152714,0.003906
3,206,6151137,0.003905
3,207,6152583,0.003906
3,208,6148914,0.003904
3,209,6154665,0.003908
3,210,6154416,0.003908
3,211,6153153,0.003907
3,212,6154259,0.003907
3,213,6155314,0.003908
3,214,6150199,0.003905
3,215,6149172,0.003904
3,216,6154377,0.003908
3,217,6152822,0.003907
3,218,6153062,0.003907
3,219,6149482,0.003904
3,220,6152131,0.003906
3,221,6152329,0.003906
3,222,6154913,0.003908
3,223,6149997,0.003905
3,224,6150287,0.003905
3,225,6155242,0.003908
3,226,6150987,0.003905
3,227,6152487,0.003906
3,228,6149740,0.003905
3,229,6150271,0.003905
3,230,6154544,0.003908
3,231,6154240,0.003907
3,232,6148423,0.003904
3,233,6156195,0.003909
3,234,6154928,0.003908
3,235,6154776,0.003908
3,236,6153228,0.003907
3,237,6149941,0.003905
3,238,6150857,0.003905
3,239,6151785,0.003906
3,240,6150765,0.003905
3,241,6149200,0.003904
3,242,6153223,0.003907
3,243,6152362,0.003906
3,244,6149845,0.003905
3,245,6152524,0.003906
3,246,6153319,0.003907
3,247,6154669,0.003908
3,248,6155220,0.003908
3,249,6150223,0.003905
3,250,6153367,0.003907
3,251,6153077,0.003907
3,252,6149965,0.003905
3,253,6158525,0.003910
3,254,6150825,0.003905
3,255,6155765,0.003908
