0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation,
1,1575000000,8,224.980006,127.502171,3.141441,1.6591202436E-05,0.6584429336
2,Value,Occurrences,Fraction,,,,
3,0,6150482,0.003905,,,,
3,1,6149505,0.003904,,,,
3,2,6149205,0.003904,,,,
3,3,6153224,0.003907,,,,
3,4,6157257,0.003909,,,,
3,5,6151935,0.003906,,,,
3,6,6148082,0.003904,,,,
3,7,6157109,0.003909,,,,
3,8,6149149,0.003904,,,,
3,9,6151755,0.003906,,,,
3,10,6151445,0.003906,,,,
3,11,6152929,0.003907,,,,
3,12,6153944,0.003907,,,,
3,13,6149718,0.003905,,,,
3,14,6150700,0.003905,,,,
3,15,6151411,0.003906,,,,
3,16,6152981,0.003907,,,,
3,17,6152080,0.003906,,,,
3,18,6152957,0.003907,,,,
3,19,6153536,0.003907,,,,
3,20,6149809,0.003905,,,,
3,21,6153150,0.003907,,,,
3,22,6153290,0.003907,,,,
3,23,6151205,0.003906,,,,
3,24,6157634,0.00391,,,,
3,25,6149365,0.003904,,,,
3,26,6151915,0.003906,,,,
3,27,6149379,0.003904,,,,
3,28,6152546,0.003906,,,,
3,29,6150258,0.003905,,,,
3,30,6156989,0.003909,,,,
3,31,6146105,0.003902,,,,
3,32,6153268,0.003907,,,,
3,33,6153190,0.003907,,,,
3,34,6153769,0.003907,,,,
3,35,6151147,0.003905,,,,
3,36,6153425,0.003907,,,,
3,37,6149647,0.003905,,,,
3,38,6151697,0.003906,,,,
3,39,6153395,0.003907,,,,
3,40,6146948,0.003903,,,,
3,41,6153675,0.003907,,,,
3,42,6149153,0.003904,,,,
3,43,6155517,0.003908,,,,
3,44,6147415,0.003903,,,,
3,45,6151386,0.003906,,,,
3,46,6152597,0.003906,,,,
3,47,6150364,0.003905,,,,
3,48,6151107,0.003905,,,,
3,49,6150199,0.003905,,,,
3,50,6151397,0.003906,,,,
3,51,6153015,0.003907,,,,
3,52,6151445,0.003906,,,,
3,53,6155881,0.003908,,,,
3,54,6149192,0.003904,,,,
3,55,6158731,0.00391,,,,
3,56,6150361,0.003905,,,,
3,57,6155679,0.003908,,,,
3,58,6152813,0.003907,,,,
3,59,6148032,0.003904,,,,
3,60,6150720,0.003905,,,,
3,61,6148559,0.003904,,,,
3,62,6153223,0.003907,,,,
3,63,6155172,0.003908,,,,
3,64,6150119,0.003905,,,,
3,65,6152493,0.003906,,,,
3,66,6152329,0.003906,,,,
3,67,6155305,0.003908,,,,
3,68,6154401,0.003908,,,,
3,69,6154010,0.003907,,,,
3,70,6149155,0.003904,,,,
3,71,6153840,0.003907,,,,
3,72,6148303,0.003904,,,,
3,73,6156371,0.003909,,,,
3,74,6151093,0.003905,,,,
3,75,6152649,0.003906,,,,
3,76,6152083,0.003906,,,,
3,77,6155700,0.003908,,,,
3,78,6154453,0.003908,,,,
3,79,6150286,0.003905,,,,
3,80,6150851,0.003905,,,,
3,81,6149521,0.003904,,,,
3,82,6153014,0.003907,,,,
3,83,6152892,0.003907,,,,
3,84,6153050,0.003907,,,,
3,85,6153784,0.003907,,,,
3,86,6152915,0.003907,,,,
3,87,6155572,0.003908,,,,
3,88,6152235,0.003906,,,,
3,89,6150247,0.003905,,,,
3,90,6155247,0.003908,,,,
3,91,6149851,0.003905,,,,
3,92,6148224,0.003904,,,,
3,93,6150606,0.003905,,,,
3,94,6151614,0.003906,,,,
3,95,6154217,0.003907,,,,
3,96,6154719,0.003908,,,,
3,97,6152763,0.003907,,,,
3,98,6155156,0.003908,,,,
3,99,6147896,0.003903,,,,
3,100,6153837,0.003907,,,,
3,101,6154861,0.003908,,,,
3,102,6150173,0.003905,,,,
3,103,6153075,0.003907,,,,
3,104,6155937,0.003909,,,,
3,105,6153696,0.003907,,,,
3,106,6156138,0.003909,,,,
3,107,6155545,0.003908,,,,
3,108,6151795,0.003906,,,,
3,109,6151878,0.003906,,,,
3,110,6150018,0.003905,,,,
3,111,6156812,0.003909,,,,
3,112,6155855,0.003908,,,,
3,113,6154065,0.003907,,,,
3,114,6150469,0.003905,,,,
3,115,6150569,0.003905,,,,
3,116,6152245,0.003906,,,,
3,117,6150667,0.003905,,,,
3,118,6153103,0.003907,,,,
3,119,6151129,0.003905,,,,
3,120,6153303,0.003907,,,,
3,121,6150341,0.003905,,,,
3,122,6150718,0.003905,,,,
3,123,6152954,0.003907,,,,
3,124,6149707,0.003905,,,,
3,125,6153270,0.003907,,,,
3,126,6151889,0.003906,,,,
3,127,6149061,0.003904,,,,
3,128,6157057,0.003909,,,,
3,129,6155754,0.003908,,,,
3,130,6156297,0.003909,,,,
3,131,6153652,0.003907,,,,
3,132,6149115,0.003904,,,,
3,133,6156870,0.003909,,,,
3,134,6153242,0.003907,,,,
3,135,6149429,0.003904,,,,
3,136,6153497,0.003907,,,,
3,137,6152617,0.003906,,,,
3,138,6151924,0.003906,,,,
3,139,6156676,0.003909,,,,
3,140,6148515,0.003904,,,,
3,141,6149921,0.003905,,,,
3,142,6150688,0.003905,,,,
3,143,6155213,0.003908,,,,
3,144,6154189,0.003907,,,,
3,145,6150730,0.003905,,,,
3,146,6156793,0.003909,,,,
3,147,6153647,0.003907,,,,
3,148,6154387,0.003908,,,,
3,149,6151524,0.003906,,,,
3,150,6152206,0.003906,,,,
3,151,6151323,0.003906,,,,
3,152,6147964,0.003903,,,,
3,153,6151958,0.003906,,,,
3,154,6151148,0.003905,,,,
3,155,6152601,0.003906,,,,
3,156,6150530,0.003905,,,,
3,157,6150482,0.003905,,,,
3,158,6152598,0.003906,,,,
3,159,6151999,0.003906,,,,
3,160,6152022,0.003906,,,,
3,161,6154003,0.003907,,,,
3,162,6154870,0.003908,,,,
3,163,6151292,0.003906,,,,
3,164,6154195,0.003907,,,,
3,165,6152721,0.003906,,,,
3,166,6150996,0.003905,,,,
3,167,6152221,0.003906,,,,
3,168,6148437,0.003904,,,,
3,169,6151749,0.003906,,,,
3,170,6154909,0.003908,,,,
3,171,6152023,0.003906,,,,
3,172,6151458,0.003906,,,,
3,173,6150286,0.003905,,,,
3,174,6153146,0.003907,,,,
3,175,6153917,0.003907,,,,
3,176,6153789,0.003907,,,,
3,177,6150570,0.003905,,,,
3,178,6152611,0.003906,,,,
3,179,6152844,0.003907,,,,
3,180,6153117,0.003907,,,,
3,181,6149778,0.003905,,,,
3,182,6149350,0.003904,,,,
3,183,6149855,0.003905,,,,
3,184,6151982,0.003906,,,,
3,185,6151886,0.003906,,,,
3,186,6150264,0.003905,,,,
3,187,6154031,0.003907,,,,
3,188,6151453,0.003906,,,,
3,189,6156799,0.003909,,,,
3,190,6149512,0.003904,,,,
3,191,6152299,0.003906,,,,
3,192,6150239,0.003905,,,,
3,193,6154310,0.003907,,,,
3,194,6151134,0.003905,,,,
3,195,6155531,0.003908,,,,
3,196,6147936,0.003903,,,,
3,197,6153285,0.003907,,,,
3,198,6151653,0.003906,,,,
3,199,6150478,0.003905,,,,
3,200,6152574,0.003906,,,,
3,201,6150160,0.003905,,,,
3,202,6151074,0.003905,,,,
3,203,6151510,0.003906,,,,
3,204,6152457,0.003906,,,,
3,205,6150423,0.003905,,,,
3,206,6150217,0.003905,,,,
3,207,6150128,0.003905,,,,
3,208,6152426,0.003906,,,,
3,209,6154229,0.003907,,,,
3,210,6151787,0.003906,,,,
3,211,6155403,0.003908,,,,
3,212,6153269,0.003907,,,,
3,213,6151455,0.003906,,,,
3,214,6151027,0.003905,,,,
3,215,6152962,0.003907,,,,
3,216,6152821,0.003907,,,,
3,217,6153178,0.003907,,,,
3,218,6154802,0.003908,,,,
3,219,6152390,0.003906,,,,
3,220,6150870,0.003905,,,,
3,221,6155005,0.003908,,,,
3,222,6146790,0.003903,,,,
