0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,344.886280,127.492594,3.141736,-0.000008288613569
2,Value,Occurrences,Fraction
3,0,8209412,0.003909
3,1,8207127,0.003908
3,2,8204376,0.003907
3,3,8205336,0.003907
3,4,8214297,0.003912
3,5,8206151,0.003908
3,6,8204072,0.003907
3,7,8202918,0.003906
3,8,8208110,0.003909
3,9,8203960,0.003907
3,10,8206174,0.003908
3,11,8201555,0.003906
3,12,8203665,0.003907
3,13,8200398,0.003905
3,14,8199927,0.003905
3,15,8203357,0.003906
3,16,8205432,0.003907
3,17,8206588,0.003908
3,18,8202356,0.003906
3,19,8199700,0.003905
3,20,8205963,0.003908
3,21,8204744,0.003907
3,22,8198550,0.003904
3,23,8208032,0.003909
3,24,8209307,0.003909
3,25,8206242,0.003908
3,26,8202918,0.003906
3,27,8200580,0.003905
3,28,8208364,0.003909
3,29,8196115,0.003903
3,30,8199854,0.003905
3,31,8197337,0.003903
3,32,8207745,0.003908
3,33,8204403,0.003907
3,34,8205961,0.003908
3,35,8206969,0.003908
3,36,8210385,0.003910
3,37,8205941,0.003908
3,38,8203414,0.003906
3,39,8205044,0.003907
3,40,8207707,0.003908
3,41,8201215,0.003905
3,42,8206418,0.003908
3,43,8203763,0.003907
3,44,8203975,0.003907
3,45,8205865,0.003908
3,46,8197367,0.003904
3,47,8199113,0.003904
3,48,8204430,0.003907
3,49,8202059,0.003906
3,50,8206346,0.003908
3,51,8201958,0.003906
3,52,8202918,0.003906
3,53,8204373,0.003907
3,54,8201788,0.003906
3,55,8201572,0.003906
3,56,8202742,0.003906
3,57,8200511,0.003905
3,58,8206622,0.003908
3,59,8200134,0.003905
3,60,8205685,0.003907
3,61,8199911,0.003905
3,62,8204792,0.003907
3,63,8198999,0.003904
3,64,8210807,0.003910
3,65,8207474,0.003908
3,66,8204654,0.003907
3,67,8203131,0.003906
3,68,8205740,0.003907
3,69,8205345,0.003907
3,70,8203224,0.003906
