0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2147483648,8.000000,234.218302,127.502311,3.141556,0.000031509721225
2,Value,Occurrences,Fraction
3,0,8385394,0.003905
3,1,8389033,0.003906
3,2,8386676,0.003905
3,3,8382660,0.003903
3,4,8393411,0.003908
3,5,8388406,0.003906
3,6,8384896,0.003905
3,7,8390278,0.003907
3,8,8386371,0.003905
3,9,8389456,0.003907
3,10,8384830,0.003904
3,11,8389696,0.003907
3,12,8387544,0.003906
3,13,8385844,0.003905
3,14,8384825,0.003904
3,15,8386249,0.003905
3,16,8386025,0.003905
3,17,8386659,0.003905
3,18,8385424,0.003905
3,19,8391682,0.003908
3,20,8389879,0.003907
3,21,8387173,0.003906
3,22,8389793,0.003907
3,23,8388089,0.003906
3,24,8389695,0.003907
3,25,8391824,0.003908
3,26,8384691,0.003904
3,27,8387560,0.003906
3,28,8386992,0.003905
3,29,8391274,0.003907
3,30,8388959,0.003906
3,31,8387105,0.003906
3,32,8386516,0.003905
3,33,8388796,0.003906
3,34,8387420,0.003906
3,35,8387813,0.003906
3,36,8390441,0.003907
3,37,8386972,0.003905
3,38,8387275,0.003906
3,39,8388159,0.003906
3,40,8388642,0.003906
3,41,8390447,0.003907
3,42,8388992,0.003906
3,43,8390682,0.003907
3,44,8397204,0.003910
3,45,8390678,0.003907
3,46,8389550,0.003907
3,47,8385375,0.003905
3,48,8390483,0.003907
3,49,8387486,0.003906
3,50,8388959,0.003906
3,51,8390587,0.003907
3,52,8388123,0.003906
3,53,8387866,0.003906
3,54,8393337,0.003908
3,55,8387886,0.003906
3,56,8385700,0.003905
3,57,8391085,0.003907
3,58,8384455,0.003904
3,59,8388796,0.003906
3,60,8391144,0.003907
3,61,8392605,0.003908
3,62,8387864,0.003906
3,63,8387112,0.003906
3,64,8387368,0.003906
3,65,8388292,0.003906
3,66,8391792,0.003908
3,67,8386427,0.003905
3,68,8386326,0.003905
3,69,8389741,0.003907
3,70,8393047,0.003908
3,71,8390252,0.003907
3,72,8389442,0.003907
3,73,8387091,0.003906
3,74,8386375,0.003905
3,75,8385983,0.003905
3,76,8385289,0.003905
3,77,8388051,0.003906
3,78,8388347,0.003906
3,79,8389604,0.003907
3,80,8388840,0.003906
3,81,8388612,0.003906
3,82,8387293,0.003906
3,83,8389807,0.003907
3,84,8387370,0.003906
3,85,8385799,0.003905
3,86,8395786,0.003910
3,87,8383860,0.003904
3,88,8384344,0.003904
3,89,8385826,0.003905
3,90,8386865,0.003905
3,91,8388183,0.003906
3,92,8391022,0.003907
3,93,8387974,0.003906
3,94,8391832,0.003908
3,95,8387030,0.003906
3,96,8390982,0.003907
3,97,8389438,0.003907
3,98,8389640,0.003907
3,99,8381783,0.003903
3,100,8387503,0.003906
3,101,8391205,0.003907
3,102,8388476,0.003906
3,103,8389505,0.003907
3,104,8388746,0.003906
3,105,8388225,0.003906
3,106,8389394,0.003907
3,107,8388632,0.003906
3,108,8385434,0.003905
3,109,8388747,0.003906
3,110,8388851,0.003906
3,111,8385544,0.003905
3,112,8386948,0.003905
3,113,8384652,0.003904
3,114,8389045,0.003906
