0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2147483648,8.000000,238.290871,127.501396,3.141459,-0.000033312460396
2,Value,Occurrences,Fraction
3,0,8391691,0.003908
3,1,8385970,0.003905
3,2,8389456,0.003907
3,3,8393176,0.003908
3,4,8389674,0.003907
3,5,8388430,0.003906
3,6,8390324,0.003907
3,7,8388718,0.003906
3,8,8394187,0.003909
3,9,8389533,0.003907
3,10,8389843,0.003907
3,11,8389752,0.003907
3,12,8389609,0.003907
3,13,8391871,0.003908
3,14,8387524,0.003906
3,15,8388710,0.003906
3,16,8388213,0.003906
3,17,8390250,0.003907
3,18,8384389,0.003904
3,19,8386092,0.003905
3,20,8387457,0.003906
3,21,8384751,0.003904
3,22,8387695,0.003906
3,23,8382573,0.003903
3,24,8389909,0.003907
3,25,8387125,0.003906
3,26,8392898,0.003908
3,27,8388726,0.003906
3,28,8387130,0.003906
3,29,8388500,0.003906
3,30,8387476,0.003906
3,31,8386110,0.003905
3,32,8388699,0.003906
3,33,8389866,0.003907
3,34,8391373,0.003908
3,35,8385423,0.003905
3,36,8390708,0.003907
3,37,8384182,0.003904
3,38,8386109,0.003905
3,39,8384550,0.003904
3,40,8386073,0.003905
3,41,8390884,0.003907
3,42,8386852,0.003905
3,43,8383143,0.003904
3,44,8387613,0.003906
3,45,8392939,0.003908
3,46,8388490,0.003906
3,47,8389970,0.003907
3,48,8386241,0.003905
3,49,8390801,0.003907
3,50,8391846,0.003908
3,51,8387092,0.003906
3,52,8382531,0.003903
3,53,8394189,0.003909
3,54,8385256,0.003905
3,55,8386695,0.003905
3,56,8391079,0.003907
3,57,8389744,0.003907
3,58,8385595,0.003905
3,59,8389343,0.003907
3,60,8387432,0.003906
3,61,8388041,0.003906
3,62,8387243,0.003906
3,63,8387897,0.003906
3,64,8390014,0.003907
3,65,8392372,0.003908
3,66,8384271,0.003904
3,67,8387253,0.003906
3,68,8388941,0.003906
3,69,8387240,0.003906
3,70,8389416,0.003907
3,71,8388862,0.003906
3,72,8386404,0.003905
3,73,8388310,0.003906
3,74,8391714,0.003908
3,75,8387832,0.003906
3,76,8386651,0.003905
3,77,8390058,0.003907
3,78,8388106,0.003906
3,79,8385850,0.003905
3,80,8386193,0.003905
3,81,8386863,0.003905
3,82,8391468,0.003908
3,83,8387747,0.003906
3,84,8386979,0.003905
3,85,8387616,0.003906
3,86,8390162,0.003907
3,87,8389055,0.003906
3,88,8388714,0.003906
3,89,8386152,0.003905
3,90,8384417,0.003904
3,91,8385793,0.003905
3,92,8389664,0.003907
3,93,8386847,0.003905
3,94,8385581,0.003905
3,95,8392424,0.003908
3,96,8388247,0.003906
3,97,8387305,0.003906
3,98,8389859,0.003907
3,99,8394467,0.003909
3,100,8387267,0.003906
3,101,8384665,0.003904
3,102,8385014,0.003905
3,103,8384444,0.003904
3,104,8391838,0.003908
3,105,8391387,0.003908
3,106,8385457,0.003905
3,107,8387227,0.003906
3,108,8390871,0.003907
3,109,8387290,0.003906
3,110,8387880,0.003906
3,111,8387189,0.003906
3,112,8386591,0.003905
3,113,8390387,0.003907
3,114,8388951,0.003906
3,115,8382580,0.003903
3,116,8387579,0.003906
3,117,8392170,0.003908
3,118,8387962,0.003906
3,119,8389522,0.003907
3,120,8386090,0.003905
3,121,8387760,0.003906
3,122,8386329,0.003905
3,123,8389504,0.003907
3,124,8392470,0.003908
3,125,8383280,0.003904
3,126,8388648,0.003906
3,127,8388752,0.003906
3,128,8387479,0.003906
3,129,8386488,0.003905
3,130,8392180,0.003908
3,131,8388803,0.003906
3,132,8388061,0.003906
3,133,8386640,0.003905
3,134,8395406,0.003909
3,135,8393253,0.003908
3,136,8391819,0.003908
3,137,8386195,0.003905
3,138,8392053,0.003908
3,139,8390781,0.003907
3,140,8388092,0.003906
3,141,8391978,0.003908
3,142,8390272,0.003907
3,143,8388080,0.003906
3,144,8394719,0.003909
3,145,8385077,0.003905
3,146,8387793,0.003906
3,147,8388608,0.003906
3,148,8392140,0.003908
3,149,8389245,0.003907
3,150,8386890,0.003905
3,151,8385908,0.003905
3,152,8389599,0.003907
3,153,8388487,0.003906
3,154,8390067,0.003907
3,155,8393987,0.003909
3,156,8390690,0.003907
3,157,8388816,0.003906
3,158,8391040,0.003907
3,159,8389902,0.003907
3,160,8387075,0.003906
