0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,458.629123,127.493990,3.141654,0.000035
2,Value,Occurrences,Fraction
3,0,8215189,0.003912
3,1,8209570,0.003909
3,2,8209853,0.003909
3,3,8209405,0.003909
3,4,8208807,0.003909
3,5,8201792,0.003906
3,6,8210021,0.003910
3,7,8205932,0.003908
3,8,8203171,0.003906
3,9,8207752,0.003908
3,10,8200876,0.003905
3,11,8206254,0.003908
3,12,8208707,0.003909
3,13,8206347,0.003908
3,14,8212556,0.003911
3,15,8208120,0.003909
3,16,8207719,0.003908
3,17,8209415,0.003909
3,18,8204771,0.003907
3,19,8203033,0.003906
3,20,8200285,0.003905
3,21,8203253,0.003906
3,22,8202301,0.003906
3,23,8202415,0.003906
3,24,8206617,0.003908
3,25,8198757,0.003904
3,26,8204463,0.003907
3,27,8204068,0.003907
3,28,8199639,0.003905
3,29,8212875,0.003911
3,30,8206661,0.003908
3,31,8208106,0.003909
3,32,8209486,0.003909
3,33,8206014,0.003908
3,34,8206748,0.003908
3,35,8209213,0.003909
3,36,8205117,0.003907
3,37,8203711,0.003907
3,38,8199862,0.003905
3,39,8203362,0.003906
3,40,8200271,0.003905
3,41,8199615,0.003905
3,42,8194397,0.003902
3,43,8196565,0.003903
3,44,8198105,0.003904
3,45,8202331,0.003906
3,46,8200649,0.003905
3,47,8204639,0.003907
3,48,8209495,0.003909
3,49,8205028,0.003907
3,50,8202793,0.003906
3,51,8203276,0.003906
3,52,8202835,0.003906
3,53,8204566,0.003907
3,54,8202474,0.003906
3,55,8206983,0.003908
3,56,8206286,0.003908
3,57,8205823,0.003908
3,58,8201384,0.003905
3,59,8203276,0.003906
3,60,8202020,0.003906
3,61,8206786,0.003908
3,62,8204473,0.003907
3,63,8205473,0.003907
3,64,8205336,0.003907
3,65,8204079,0.003907
3,66,8204472,0.003907
3,67,8201896,0.003906
3,68,8203446,0.003906
3,69,8199893,0.003905
3,70,8200980,0.003905
3,71,8203058,0.003906
3,72,8207344,0.003908
3,73,8200496,0.003905
3,74,8199137,0.003904
3,75,8199100,0.003904
3,76,8207519,0.003908
3,77,8201508,0.003905
3,78,8197346,0.003903
3,79,8204565,0.003907
3,80,8198873,0.003904
3,81,8197619,0.003904
3,82,8199646,0.003905
3,83,8201644,0.003906
3,84,8197312,0.003903
3,85,8198489,0.003904
3,86,8200811,0.003905
3,87,8195592,0.003903
3,88,8198899,0.003904
3,89,8197614,0.003904
3,90,8204179,0.003907
3,91,8198591,0.003904
3,92,8202312,0.003906
3,93,8195095,0.003902
3,94,8203292,0.003906
3,95,8204153,0.003907
3,96,8205799,0.003908
3,97,8209753,0.003909
3,98,8206616,0.003908
3,99,8203962,0.003907
3,100,8205787,0.003908
3,101,8204991,0.003907
3,102,8202635,0.003906
3,103,8201883,0.003906
3,104,8201019,0.003905
3,105,8196879,0.003903
3,106,8199611,0.003905
3,107,8198708,0.003904
3,108,8201687,0.003906
3,109,8198747,0.003904
3,110,8200762,0.003905
3,111,8199157,0.003904
3,112,8209275,0.003909
3,113,8207507,0.003908
3,114,8205466,0.003907
3,115,8204626,0.003907
3,116,8199670,0.003905
3,117,8197349,0.003903
3,118,8198490,0.003904
3,119,8204798,0.003907
3,120,8205354,0.003907
3,121,8204369,0.003907
3,122,8203166,0.003906
3,123,8199926,0.003905
3,124,8208520,0.003909
3,125,8202682,0.003906
3,126,8205327,0.003907
3,127,8199483,0.003905
3,128,8212942,0.003911
3,129,8209415,0.003909
3,130,8207067,0.003908
3,131,8209153,0.003909
3,132,8203681,0.003907
3,133,8206012,0.003908
3,134,8203530,0.003906
3,135,8206459,0.003908
3,136,8210530,0.003910
3,137,8201402,0.003905
3,138,8201734,0.003906
3,139,8204337,0.003907
3,140,8205554,0.003907
3,141,8204682,0.003907
3,142,8207498,0.003908
3,143,8202095,0.003906
3,144,8204961,0.003907
3,145,8208459,0.003909
3,146,8203881,0.003907
3,147,8200490,0.003905
3,148,8197528,0.003904
3,149,8201686,0.003906
3,150,8198568,0.003904
3,151,8202108,0.003906
3,152,8202573,0.003906
3,153,8199036,0.003904
3,154,8202251,0.003906
3,155,8200524,0.003905
3,156,8201185,0.003905
3,157,8198187,0.003904
3,158,8197917,0.003904
3,159,8201142,0.003905
3,160,8204418,0.003907
3,161,8197065,0.003903
3,162,8196478,0.003903
3,163,8200848,0.003905
3,164,8203707,0.003907
3,165,8199805,0.003905
3,166,8205953,0.003908
3,167,8202513,0.003906
3,168,8204149,0.003907
3,169,8197100,0.003903
3,170,8196211,0.003903
3,171,8199027,0.003904
3,172,8201001,0.003905
3,173,8198009,0.003904
3,174,8196636,0.003903
3,175,8199206,0.003904
3,176,8201365,0.003905
3,177,8204194,0.003907
3,178,8203259,0.003906
3,179,8204281,0.003907
3,180,8202791,0.003906
3,181,8197621,0.003904
3,182,8198037,0.003904
3,183,8204521,0.003907
3,184,8210894,0.003910
