0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,443.565630,127.495641,3.141671,-0.000032
2,Value,Occurrences,Fraction
3,0,8210987,0.003910
3,1,8217529,0.003913
3,2,8208075,0.003909
3,3,8210857,0.003910
3,4,8205916,0.003908
3,5,8203733,0.003907
3,6,8205107,0.003907
3,7,8207750,0.003908
3,8,8212266,0.003911
3,9,8202035,0.003906
3,10,8203030,0.003906
3,11,8205717,0.003907
3,12,8214009,0.003911
3,13,8203733,0.003907
3,14,8204929,0.003907
3,15,8202747,0.003906
3,16,8206265,0.003908
3,17,8207072,0.003908
3,18,8206843,0.003908
3,19,8200764,0.003905
3,20,8195354,0.003903
3,21,8198194,0.003904
3,22,8207132,0.003908
3,23,8202339,0.003906
3,24,8206883,0.003908
3,25,8205164,0.003907
3,26,8203201,0.003906
3,27,8204783,0.003907
3,28,8208994,0.003909
3,29,8205771,0.003908
3,30,8205284,0.003907
3,31,8204993,0.003907
3,32,8205455,0.003907
3,33,8206899,0.003908
3,34,8205128,0.003907
3,35,8203787,0.003907
3,36,8206219,0.003908
3,37,8199931,0.003905
3,38,8198915,0.003904
3,39,8202646,0.003906
3,40,8210666,0.003910
3,41,8194840,0.003902
3,42,8201002,0.003905
3,43,8199152,0.003904
3,44,8203271,0.003906
3,45,8198990,0.003904
3,46,8202701,0.003906
3,47,8201491,0.003905
3,48,8209638,0.003909
3,49,8205445,0.003907
3,50,8204084,0.003907
3,51,8202807,0.003906
3,52,8201896,0.003906
3,53,8198785,0.003904
3,54,8197939,0.003904
3,55,8205323,0.003907
3,56,8212441,0.003911
3,57,8201363,0.003905
3,58,8203871,0.003907
3,59,8204661,0.003907
3,60,8207576,0.003908
3,61,8204556,0.003907
3,62,8203085,0.003906
3,63,8202396,0.003906
3,64,8205453,0.003907
3,65,8208957,0.003909
3,66,8203936,0.003907
3,67,8209237,0.003909
3,68,8200085,0.003905
3,69,8203658,0.003907
3,70,8206418,0.003908
3,71,8201915,0.003906
3,72,8204122,0.003907
3,73,8200649,0.003905
3,74,8197250,0.003903
3,75,8201839,0.003906
3,76,8203636,0.003906
3,77,8198519,0.003904
3,78,8204131,0.003907
3,79,8201821,0.003906
3,80,8198796,0.003904
3,81,8204383,0.003907
3,82,8197653,0.003904
3,83,8203139,0.003906
3,84,8197064,0.003903
3,85,8196013,0.003903
3,86,8195187,0.003902
3,87,8203342,0.003906
3,88,8203177,0.003906
3,89,8200928,0.003905
3,90,8201223,0.003905
3,91,8201500,0.003905
3,92,8206866,0.003908
3,93,8198026,0.003904
3,94,8199027,0.003904
3,95,8204697,0.003907
3,96,8208588,0.003909
3,97,8200454,0.003905
3,98,8200632,0.003905
3,99,8200434,0.003905
3,100,8200533,0.003905
3,101,8199790,0.003905
3,102,8206712,0.003908
3,103,8203743,0.003907
3,104,8207507,0.003908
3,105,8201821,0.003906
3,106,8197605,0.003904
3,107,8198661,0.003904
3,108,8198354,0.003904
3,109,8194263,0.003902
3,110,8199814,0.003905
3,111,8199122,0.003904
3,112,8202133,0.003906
3,113,8206573,0.003908
3,114,8203400,0.003906
3,115,8201011,0.003905
3,116,8204425,0.003907
3,117,8196116,0.003903
3,118,8197219,0.003903
3,119,8202404,0.003906
3,120,8205870,0.003908
3,121,8203658,0.003907
3,122,8208994,0.003909
3,123,8199222,0.003904
3,124,8206921,0.003908
3,125,8202740,0.003906
3,126,8203309,0.003906
3,127,8206919,0.003908
3,128,8213554,0.003911
3,129,8207336,0.003908
3,130,8208914,0.003909
3,131,8205569,0.003907
3,132,8209517,0.003909
3,133,8201784,0.003906
3,134,8202392,0.003906
3,135,8206647,0.003908
3,136,8205621,0.003907
3,137,8207972,0.003909
3,138,8205633,0.003907
3,139,8200560,0.003905
3,140,8201567,0.003906
3,141,8196434,0.003903
3,142,8207927,0.003909
3,143,8205531,0.003907
3,144,8204933,0.003907
3,145,8205065,0.003907
3,146,8202155,0.003906
3,147,8203477,0.003906
3,148,8202011,0.003906
3,149,8194334,0.003902
3,150,8201936,0.003906
3,151,8200441,0.003905
3,152,8200012,0.003905
3,153,8200482,0.003905
3,154,8200506,0.003905
3,155,8202341,0.003906
3,156,8204755,0.003907
3,157,8201098,0.003905
3,158,8202019,0.003906
3,159,8200688,0.003905
3,160,8206202,0.003908
3,161,8199833,0.003905
3,162,8201325,0.003905
3,163,8203537,0.003906
3,164,8198225,0.003904
3,165,8196514,0.003903
3,166,8198979,0.003904
3,167,8195151,0.003902
3,168,8200182,0.003905
3,169,8199640,0.003905
3,170,8203006,0.003906
3,171,8199438,0.003904
3,172,8202334,0.003906
3,173,8193944,0.003902
3,174,8200705,0.003905
3,175,8200809,0.003905
3,176,8204450,0.003907
3,177,8204009,0.003907
3,178,8202664,0.003906
3,179,8201226,0.003905
3,180,8201851,0.003906
3,181,8199880,0.003905
3,182,8200306,0.003905
3,183,8200399,0.003905
3,184,8205363,0.003907
3,185,8203776,0.003907
3,186,8203727,0.003907
3,187,8204185,0.003907
3,188,8199206,0.003904
3,189,8203096,0.003906
3,190,8200483,0.003905
3,191,8201630,0.003906
3,192,8205472,0.003907
3,193,8209200,0.003909
3,194,8203709,0.003907
3,195,8205792,0.003908
3,196,8203329,0.003906
3,197,8202127,0.003906
3,198,8204909,0.003907
3,199,8203836,0.003907
3,200,8201319,0.003905
3,201,8201231,0.003905
3,202,8198787,0.003904
3,203,8202273,0.003906
3,204,8203061,0.003906
3,205,8200197,0.003905
3,206,8205050,0.003907
3,207,8204859,0.003907
3,208,8206232,0.003908
3,209,8205485,0.003907
3,210,8200802,0.003905
3,211,8198360,0.003904
3,212,8204133,0.003907
3,213,8196870,0.003903
3,214,8199682,0.003905
3,215,8199603,0.003905
3,216,8208385,0.003909
3,217,8202723,0.003906
3,218,8200234,0.003905
3,219,8197400,0.003904
3,220,8201531,0.003905
3,221,8202455,0.003906
3,222,8203027,0.003906
3,223,8204256,0.003907
3,224,8212800,0.003911
3,225,8207597,0.003908
3,226,8205816,0.003908
3,227,8206865,0.003908
3,228,8205127,0.003907
3,229,8200345,0.003905
3,230,8201275,0.003905
3,231,8203707,0.003907
3,232,8203096,0.003906
3,233,8203233,0.003906
3,234,8198274,0.003904
3,235,8201321,0.003905
3,236,8205020,0.003907
3,237,8201586,0.003906
3,238,8201378,0.003905
3,239,8202192,0.003906
3,240,8211115,0.003910
3,241,8203571,0.003906
3,242,8205175,0.003907
3,243,8205178,0.003907
3,244,8207429,0.003908
3,245,8201362,0.003905
3,246,8204512,0.003907
3,247,8201771,0.003906
3,248,8206485,0.003908
3,249,8201195,0.003905
3,250,8204762,0.003907
3,251,8205181,0.003907
3,252,8206860,0.003908
3,253,8201024,0.003905
3,254,8207134,0.003908
3,255,8205990,0.003908
