0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,441.093799,127.492027,3.141590,-0.000001
2,Value,Occurrences,Fraction
3,0,8214942,0.003912
3,1,8207077,0.003908
3,2,8210169,0.003910
3,3,8209062,0.003909
3,4,8217659,0.003913
3,5,8204047,0.003907
3,6,8208462,0.003909
3,7,8207745,0.003908
3,8,8204983,0.003907
3,9,8204957,0.003907
3,10,8200926,0.003905
3,11,8200492,0.003905
3,12,8207957,0.003909
3,13,8205310,0.003907
3,14,8199871,0.003905
3,15,8209714,0.003909
3,16,8211906,0.003910
3,17,8202857,0.003906
3,18,8200803,0.003905
3,19,8205737,0.003907
3,20,8203924,0.003907
3,21,8201821,0.003906
3,22,8203561,0.003906
3,23,8202058,0.003906
3,24,8210311,0.003910
3,25,8205427,0.003907
3,26,8200176,0.003905
3,27,8207141,0.003908
3,28,8209754,0.003909
3,29,8203452,0.003906
3,30,8208335,0.003909
3,31,8209084,0.003909
3,32,8206014,0.003908
3,33,8203437,0.003906
3,34,8208813,0.003909
3,35,8206243,0.003908
3,36,8201775,0.003906
3,37,8199180,0.003904
3,38,8205567,0.003907
3,39,8200907,0.003905
3,40,8203979,0.003907
3,41,8206719,0.003908
3,42,8198117,0.003904
3,43,8201286,0.003905
3,44,8203754,0.003907
3,45,8200169,0.003905
3,46,8198522,0.003904
3,47,8203612,0.003906
3,48,8207475,0.003908
3,49,8205586,0.003907
3,50,8204448,0.003907
3,51,8205289,0.003907
3,52,8203555,0.003906
3,53,8203728,0.003907
3,54,8202497,0.003906
3,55,8204703,0.003907
3,56,8208900,0.003909
3,57,8205263,0.003907
3,58,8199151,0.003904
3,59,8205314,0.003907
3,60,8207514,0.003908
3,61,8199249,0.003904
3,62,8206010,0.003908
3,63,8207535,0.003908
3,64,8208443,0.003909
3,65,8205561,0.003907
3,66,8203889,0.003907
3,67,8203780,0.003907
3,68,8207233,0.003908
3,69,8196076,0.003903
3,70,8201111,0.003905
3,71,8202412,0.003906
3,72,8202562,0.003906
3,73,8207456,0.003908
3,74,8199004,0.003904
3,75,8202619,0.003906
3,76,8203210,0.003906
3,77,8203427,0.003906
3,78,8200113,0.003905
3,79,8205227,0.003907
3,80,8207994,0.003909
3,81,8203817,0.003907
3,82,8203772,0.003907
3,83,8203756,0.003907
3,84,8200442,0.003905
3,85,8198086,0.003904
3,86,8197721,0.003904
3,87,8198805,0.003904
3,88,8199065,0.003904
3,89,8203122,0.003906
3,90,8202180,0.003906
3,91,8202801,0.003906
3,92,8197619,0.003904
3,93,8205531,0.003907
3,94,8205762,0.003908
3,95,8202174,0.003906
3,96,8204546,0.003907
3,97,8203161,0.003906
3,98,8201341,0.003905
3,99,8201158,0.003905
3,100,8202924,0.003906
3,101,8204650,0.003907
3,102,8204147,0.003907
3,103,8203525,0.003906
3,104,8205313,0.003907
3,105,8199864,0.003905
3,106,8196605,0.003903
3,107,8198729,0.003904
3,108,8199485,0.003905
3,109,8195298,0.003903
3,110,8200904,0.003905
3,111,8200028,0.003905
3,112,8205146,0.003907
3,113,8205460,0.003907
3,114,8203598,0.003906
3,115,8203104,0.003906
3,116,8202490,0.003906
3,117,8201444,0.003905
3,118,8202084,0.003906
3,119,8199415,0.003904
3,120,8202359,0.003906
3,121,8202751,0.003906
3,122,8200419,0.003905
3,123,8199100,0.003904
3,124,8207792,0.003908
3,125,8206198,0.003908
3,126,8204491,0.003907
3,127,8206919,0.003908
3,128,8212908,0.003911
3,129,8206829,0.003908
3,130,8198483,0.003904
3,131,8208231,0.003909
3,132,8204880,0.003907
3,133,8201994,0.003906
3,134,8206117,0.003908
3,135,8200349,0.003905
3,136,8205424,0.003907
3,137,8198991,0.003904
3,138,8197764,0.003904
3,139,8205314,0.003907
3,140,8208057,0.003909
3,141,8204426,0.003907
3,142,8204727,0.003907
3,143,8205634,0.003907
3,144,8204769,0.003907
3,145,8203087,0.003906
3,146,8200738,0.003905
3,147,8199240,0.003904
3,148,8199963,0.003905
3,149,8195265,0.003903
3,150,8198254,0.003904
3,151,8202075,0.003906
3,152,8195328,0.003903
3,153,8202812,0.003906
3,154,8200480,0.003905
3,155,8207529,0.003908
3,156,8204887,0.003907
3,157,8197948,0.003904
3,158,8203748,0.003907
3,159,8206408,0.003908
3,160,8208321,0.003909
3,161,8204117,0.003907
3,162,8199417,0.003904
3,163,8202308,0.003906
3,164,8202046,0.003906
3,165,8193836,0.003902
3,166,8197125,0.003903
3,167,8197126,0.003903
3,168,8203758,0.003907
3,169,8196015,0.003903
3,170,8195455,0.003903
3,171,8197205,0.003903
3,172,8202318,0.003906
3,173,8202579,0.003906
3,174,8195958,0.003903
3,175,8201636,0.003906
3,176,8204979,0.003907
3,177,8199063,0.003904
3,178,8200258,0.003905
3,179,8207118,0.003908
3,180,8197828,0.003904
3,181,8202777,0.003906
3,182,8199113,0.003904
3,183,8198518,0.003904
3,184,8203237,0.003906
3,185,8204635,0.003907
3,186,8198620,0.003904
3,187,8198852,0.003904
3,188,8199140,0.003904
3,189,8199786,0.003905
3,190,8207846,0.003908
3,191,8204533,0.003907
3,192,8206898,0.003908
3,193,8208538,0.003909
3,194,8207781,0.003908
3,195,8202188,0.003906
3,196,8204013,0.003907
3,197,8207022,0.003908
3,198,8207930,0.003909
3,199,8202638,0.003906
3,200,8206128,0.003908
3,201,8196219,0.003903
3,202,8198192,0.003904
3,203,8200503,0.003905
3,204,8202275,0.003906
3,205,8198226,0.003904
3,206,8205448,0.003907
3,207,8202676,0.003906
3,208,8199099,0.003904
3,209,8205645,0.003907
3,210,8203718,0.003907
3,211,8201758,0.003906
3,212,8203322,0.003906
3,213,8196317,0.003903
3,214,8199938,0.003905
3,215,8199850,0.003905
3,216,8207277,0.003908
3,217,8202844,0.003906
3,218,8204123,0.003907
3,219,8202371,0.003906
3,220,8207360,0.003908
3,221,8202366,0.003906
3,222,8207540,0.003908
3,223,8205826,0.003908
3,224,8207103,0.003908
3,225,8205822,0.003908
3,226,8199640,0.003905
3,227,8204372,0.003907
3,228,8210025,0.003910
3,229,8201035,0.003905
3,230,8203506,0.003906
3,231,8206185,0.003908
3,232,8196911,0.003903
3,233,8205562,0.003907
3,234,8196088,0.003903
