0,File-bytes,Entropy,Chi-square,Mean,Monte-Carlo-Pi,Serial-Correlation
1,2100000000,8.000000,479.889990,127.493049,3.141648,0.000017
2,Value,Occurrences,Fraction
3,0,8211626,0.003910
3,1,8212231,0.003911
3,2,8205678,0.003907
3,3,8208550,0.003909
3,4,8202037,0.003906
3,5,8206790,0.003908
3,6,8211829,0.003910
3,7,8204060,0.003907
3,8,8208065,0.003909
3,9,8204026,0.003907
3,10,8202538,0.003906
3,11,8210075,0.003910
3,12,8208983,0.003909
3,13,8203050,0.003906
3,14,8209109,0.003909
3,15,8204218,0.003907
3,16,8206942,0.003908
3,17,8208800,0.003909
3,18,8200136,0.003905
3,19,8206542,0.003908
3,20,8202278,0.003906
3,21,8199947,0.003905
3,22,8202435,0.003906
3,23,8209158,0.003909
3,24,8209192,0.003909
3,25,8200945,0.003905
3,26,8201528,0.003905
3,27,8212089,0.003911
3,28,8202673,0.003906
3,29,8199004,0.003904
3,30,8208796,0.003909
3,31,8205876,0.003908
3,32,8208074,0.003909
3,33,8207410,0.003908
3,34,8209109,0.003909
3,35,8203808,0.003907
3,36,8205740,0.003907
3,37,8204950,0.003907
3,38,8204495,0.003907
3,39,8206421,0.003908
3,40,8209857,0.003909
3,41,8200672,0.003905
3,42,8199270,0.003904
3,43,8204622,0.003907
3,44,8205103,0.003907
3,45,8199730,0.003905
3,46,8196423,0.003903
3,47,8204777,0.003907
3,48,8210354,0.003910
3,49,8203031,0.003906
3,50,8201279,0.003905
3,51,8202342,0.003906
3,52,8202597,0.003906
3,53,8197135,0.003903
3,54,8201489,0.003905
3,55,8202194,0.003906
3,56,8201677,0.003906
3,57,8207944,0.003909
3,58,8204847,0.003907
3,59,8205035,0.003907
3,60,8207895,0.003909
3,61,8205466,0.003907
3,62,8203400,0.003906
3,63,8207114,0.003908
3,64,8209389,0.003909
3,65,8202523,0.003906
3,66,8206352,0.003908
3,67,8211211,0.003910
3,68,8204399,0.003907
3,69,8203100,0.003906
3,70,8202039,0.003906
3,71,8206087,0.003908
3,72,8201102,0.003905
3,73,8205483,0.003907
3,74,8195184,0.003902
3,75,8198155,0.003904
3,76,8198642,0.003904
3,77,8199532,0.003905
3,78,8204045,0.003907
3,79,8204335,0.003907
3,80,8202614,0.003906
3,81,8199715,0.003905
3,82,8199214,0.003904
3,83,8203123,0.003906
3,84,8195687,0.003903
3,85,8196109,0.003903
3,86,8202189,0.003906
3,87,8201121,0.003905
3,88,8205151,0.003907
3,89,8200165,0.003905
3,90,8198886,0.003904
3,91,8196157,0.003903
3,92,8200522,0.003905
3,93,8198339,0.003904
3,94,8200307,0.003905
3,95,8200963,0.003905
3,96,8211759,0.003910
3,97,8203895,0.003907
3,98,8200652,0.003905
3,99,8203690,0.003907
3,100,8202270,0.003906
3,101,8199432,0.003904
3,102,8202689,0.003906
3,103,8200210,0.003905
3,104,8206153,0.003908
3,105,8201360,0.003905
3,106,8197295,0.003903
3,107,8199302,0.003904
3,108,8199628,0.003905
3,109,8197137,0.003903
3,110,8201949,0.003906
3,111,8201025,0.003905
3,112,8208692,0.003909
3,113,8205342,0.003907
3,114,8203983,0.003907
3,115,8202779,0.003906
3,116,8202737,0.003906
3,117,8199472,0.003905
3,118,8199050,0.003904
3,119,8204348,0.003907
3,120,8201754,0.003906
3,121,8203338,0.003906
3,122,8199417,0.003904
3,123,8199707,0.003905
3,124,8202967,0.003906
3,125,8202889,0.003906
3,126,8211987,0.003910
3,127,8206848,0.003908
3,128,8207397,0.003908
3,129,8204369,0.003907
3,130,8207413,0.003908
3,131,8208233,0.003909
3,132,8203807,0.003907
3,133,8203685,0.003907
3,134,8208025,0.003909
3,135,8202418,0.003906
3,136,8209843,0.003909
3,137,8200075,0.003905
3,138,8203458,0.003906
3,139,8204732,0.003907
3,140,8204118,0.003907
3,141,8205387,0.003907
3,142,8198549,0.003904
3,143,8205408,0.003907
3,144,8210818,0.003910
3,145,8201821,0.003906
3,146,8201899,0.003906
3,147,8203012,0.003906
3,148,8205208,0.003907
3,149,8194120,0.003902
3,150,8204058,0.003907
3,151,8199355,0.003904
3,152,8203694,0.003907
3,153,8201521,0.003905
3,154,8199759,0.003905
3,155,8194106,0.003902
3,156,8202521,0.003906
3,157,8204004,0.003907
3,158,8206669,0.003908
3,159,8203820,0.003907
3,160,8203961,0.003907
3,161,8198155,0.003904
3,162,8202663,0.003906
3,163,8202784,0.003906
3,164,8200894,0.003905
3,165,8196421,0.003903
3,166,8203944,0.003907
3,167,8200386,0.003905
3,168,8204948,0.003907
3,169,8194646,0.003902
3,170,8192939,0.003901
3,171,8196591,0.003903
3,172,8199741,0.003905
3,173,8199062,0.003904
3,174,8196174,0.003903
3,175,8201603,0.003906
3,176,8203141,0.003906
3,177,8200934,0.003905
3,178,8199383,0.003904
3,179,8206923,0.003908
3,180,8201349,0.003905
3,181,8197427,0.003904
3,182,8198585,0.003904
3,183,8196809,0.003903
3,184,8208938,0.003909
3,185,8199674,0.003905
3,186,8203008,0.003906
3,187,8201426,0.003905
3,188,8206360,0.003908
3,189,8197870,0.003904
3,190,8204361,0.003907
3,191,8198422,0.003904
3,192,8206088,0.003908
3,193,8209054,0.003909
3,194,8210045,0.003910
3,195,8206647,0.003908
3,196,8206483,0.003908
3,197,8205015,0.003907
3,198,8205561,0.003907
3,199,8206725,0.003908
3,200,8202763,0.003906
3,201,8203573,0.003906
3,202,8204405,0.003907
3,203,8199452,0.003905
3,204,8203711,0.003907
3,205,8204704,0.003907
3,206,8202025,0.003906
3,207,8204819,0.003907
3,208,8207791,0.003908
3,209,8202730,0.003906
3,210,8195734,0.003903
3,211,8194768,0.003902
3,212,8200800,0.003905
3,213,8199413,0.003904
3,214,8196055,0.003903
3,215,8197892,0.003904
3,216,8203234,0.003906
3,217,8205796,0.003908
3,218,8197610,0.003904
3,219,8201266,0.003905
3,220,8201272,0.003905
3,221,8198736,0.003904
3,222,8202871,0.003906
3,223,8204446,0.003907
3,224,8203792,0.003907
3,225,8206474,0.003908
3,226,8200231,0.003905
3,227,8205598,0.003907
3,228,8204999,0.003907
3,229,8202707,0.003906
3,230,8204498,0.003907
3,231,8207224,0.003908
3,232,8204280,0.003907
3,233,8203557,0.003906
3,234,8199749,0.003905
3,235,8197237,0.003903
3,236,8202408,0.003906
3,237,8196412,0.003903
3,238,8200576,0.003905
3,239,8202184,0.003906
3,240,8213225,0.003911
3,241,8204154,0.003907
3,242,8205021,0.003907
3,243,8205584,0.003907
3,244,8207884,0.003909
3,245,8200689,0.003905
3,246,8202173,0.003906
3,247,8204973,0.003907
3,248,8205879,0.003908
3,249,8205435,0.003907
3,250,8207235,0.003908
3,251,8201181,0.003905
3,252,8203694,0.003907
3,253,8201215,0.003905
3,254,8201628,0.003906
3,255,8204734,0.003907
